id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
259,120,80,80,120,40,3,3,2,2,0,1,2,3,2,0,3,2,2,3,1,3,2,2,1,0
260,120,120,120,120,40,2,2,2,2,0,2,3,3,2,1,3,3,3,3,2,4,3,3,2,3
261,160,120,160,120,120,3,5,4,4,2,3,2,4,3,1,2,3,2,2,1,4,4,3,3,4
262,160,200,120,120,80,2,2,3,2,0,2,1,1,2,0,2,2,2,2,1,2,2,2,2,3
263,160,120,160,160,120,4,3,3,4,5,2,3,1,2,0,3,4,4,4,0,5,4,3,4,4
264,120,40,80,80,80,2,2,2,3,1,2,1,2,3,4,3,3,2,2,0,2,2,2,2,0
265,160,120,160,120,120,5,5,4,5,5,2,3,4,3,1,4,5,5,4,5,5,5,5,5,5
266,120,120,120,160,200,3,3,3,4,4,2,3,2,1,4,3,4,3,3,4,0,0,0,0,0
267,120,120,120,120,120,4,3,3,4,2,3,4,2,1,0,4,3,3,4,2,5,5,5,5,4
268,120,120,80,80,80,4,3,3,2,0,3,2,1,2,1,3,4,3,3,0,0,3,3,2,2
269,80,80,40,80,40,4,5,5,5,3,2,3,2,3,0,5,5,5,5,5,2,4,3,2,2
270,0,0,0,0,0,2,2,2,2,0,3,2,1,3,0,2,2,2,2,1,0,0,0,0,0
271,200,120,200,200,0,5,5,5,5,3,2,1,3,2,0,5,5,5,5,5,5,5,5,4,4
272,0,0,0,0,0,3,3,2,3,2,2,3,4,3,1,2,2,3,2,1,1,0,0,1,0
273,120,120,160,120,160,4,4,4,4,4,3,4,3,2,1,4,5,5,5,5,5,5,5,5,5
274,120,80,80,120,40,2,2,2,2,0,2,1,1,1,0,2,2,2,2,2,2,2,2,2,0
275,120,120,120,120,160,3,4,3,4,5,2,3,2,3,1,3,4,4,3,4,2,3,2,1,2
276,160,160,160,160,40,2,4,3,3,2,3,4,3,2,1,3,3,3,3,1,4,5,5,4,4
277,120,40,40,160,40,4,5,5,4,5,2,3,3,2,1,4,5,5,5,5,4,5,5,4,5
278,120,40,40,160,40,1,2,2,2,1,2,3,1,2,0,2,2,2,2,1,2,1,1,2,1
279,40,40,40,0,40,2,4,2,2,2,2,3,2,1,0,2,2,2,2,1,0,0,0,0,0
280,160,200,160,160,160,4,4,4,5,2,3,4,3,2,1,5,5,5,5,5,5,5,5,5,5
281,200,200,200,200,200,5,5,5,5,5,4,3,3,2,1,4,5,5,5,5,5,5,5,5,5
282,160,120,160,160,80,4,4,4,4,5,2,1,3,2,4,4,5,5,5,5,5,5,5,5,5
283,160,160,200,160,80,5,5,5,5,5,4,3,3,2,1,5,5,5,4,5,5,5,5,5,5
284,120,160,160,160,80,3,4,4,3,5,4,3,2,4,1,3,4,4,3,4,4,5,5,4,4
285,160,160,160,120,120,4,5,4,4,0,4,3,5,4,2,4,5,5,4,2,5,5,5,5,5
286,120,120,120,120,0,3,2,2,2,0,2,3,2,1,0,2,2,2,2,0,3,3,2,2,2
287,80,120,80,120,120,4,5,5,4,5,2,1,3,2,4,3,4,3,3,4,4,4,4,3,4
288,120,120,160,160,80,3,4,2,3,2,2,3,4,3,1,4,4,4,3,2,5,5,5,4,4
289,0,0,0,0,0,3,2,2,2,0,2,1,1,1,0,2,2,2,2,2,0,0,0,0,0
290,200,200,160,160,0,4,5,5,4,2,3,4,5,4,2,5,5,5,5,3,5,5,5,5,4
291,120,160,120,160,0,4,5,4,5,0,3,4,3,4,2,4,4,5,4,5,4,4,4,4,4
292,40,80,120,40,0,3,4,3,2,0,2,3,3,2,1,3,3,3,3,0,4,5,4,3,3
293,200,200,200,200,200,4,5,5,5,5,3,2,3,2,1,2,4,4,3,2,5,5,5,5,5
294,200,120,120,200,120,4,3,2,4,1,3,4,2,3,1,3,2,2,3,1,5,5,5,5,5
295,120,120,160,160,40,4,2,2,3,2,3,2,4,3,1,4,4,5,4,2,5,5,5,5,4
296,0,0,0,0,0,2,2,2,2,2,2,3,2,3,1,2,2,2,2,0,0,0,1,1,0
297,120,120,160,160,120,3,4,4,2,4,2,3,2,1,4,4,3,3,3,2,5,5,5,5,5
298,80,80,120,80,80,3,4,4,4,4,2,3,4,3,1,2,2,2,2,3,3,3,4,2,3
299,160,160,120,160,120,3,4,4,3,2,2,3,4,3,0,4,5,5,4,4,4,4,4,4,3
300,160,160,160,160,160,4,5,5,5,5,4,5,3,4,2,5,5,5,5,5,5,5,5,4,5
301,160,120,80,120,80,4,4,3,4,2,2,3,4,3,2,3,4,4,4,4,4,5,5,3,5
302,160,120,120,120,120,4,5,3,4,4,3,4,3,2,4,3,4,4,3,4,5,5,5,5,5
303,160,120,160,120,80,3,4,4,3,3,3,2,4,3,1,4,4,4,4,4,2,4,3,2,3
304,80,120,120,120,120,2,2,2,2,2,2,3,1,3,4,2,3,3,2,2,0,0,0,0,0
305,160,120,120,160,120,3,3,3,3,0,2,3,2,3,2,3,2,2,3,1,4,5,4,4,3
306,120,200,120,120,200,3,2,2,3,4,2,3,4,3,0,3,4,4,3,4,2,4,4,3,4
307,120,40,40,40,0,2,2,2,3,0,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0
308,0,0,0,0,0,3,2,2,3,0,2,1,1,2,0,3,2,2,2,1,0,0,0,0,0
309,120,120,120,120,120,3,2,2,3,0,2,3,1,2,0,3,2,2,3,2,0,0,0,0,0
310,160,120,160,200,40,4,5,4,4,2,2,3,3,2,1,3,5,5,5,5,4,4,4,3,4
311,120,120,80,120,80,3,5,5,5,0,3,4,3,2,0,4,4,3,4,0,2,2,2,3,2
312,160,120,120,120,120,3,4,4,3,2,2,3,4,3,0,3,4,3,3,3,3,3,3,3,3
313,120,120,120,80,0,2,2,2,2,0,2,3,3,2,1,2,2,3,2,0,0,0,0,0,0
314,160,200,160,200,120,4,4,4,4,4,3,4,4,3,2,4,5,5,5,4,5,5,5,5,4
315,120,120,80,80,80,3,3,2,2,0,3,2,3,2,1,3,4,4,3,1,4,3,4,4,3
316,160,40,40,120,40,2,1,1,2,2,2,1,1,2,0,2,2,2,2,1,0,0,1,0,2
317,160,160,120,160,120,4,4,4,4,4,3,4,5,4,2,4,5,5,5,5,5,4,5,4,3
318,80,120,80,120,120,2,4,3,3,2,2,1,1,1,1,3,2,2,2,1,2,1,2,1,1
319,160,120,160,160,80,3,3,3,4,2,2,4,3,1,0,4,4,3,4,3,3,3,3,3,2
320,80,40,40,80,0,2,2,2,2,0,2,3,2,3,1,2,2,2,2,0,1,1,1,1,1
321,120,120,160,120,0,3,3,3,3,0,3,2,3,3,2,2,2,3,2,1,4,3,3,3,3
322,160,40,40,120,40,4,2,3,3,0,3,2,3,3,0,4,3,3,3,0,4,5,3,3,3
323,0,0,0,0,0,2,2,2,2,0,3,2,3,3,1,2,2,2,2,0,0,0,0,0,0
324,160,120,160,160,0,4,5,5,4,0,4,3,3,2,0,5,5,5,5,0,5,5,5,5,5
325,120,120,160,160,160,3,4,4,4,3,2,3,2,3,4,3,3,3,3,2,3,3,3,3,3
326,160,120,160,120,160,4,5,5,4,5,3,4,4,3,2,4,5,5,5,5,4,5,5,4,5
327,160,120,160,120,0,4,4,5,4,0,3,2,4,1,0,5,5,5,5,0,5,5,5,4,5
328,160,200,160,160,80,4,5,5,4,2,5,4,3,5,0,4,5,5,5,5,5,5,5,5,5
329,120,120,120,120,120,4,3,3,3,0,3,4,2,3,1,4,4,5,5,2,4,4,4,4,4
330,200,200,200,200,200,4,4,4,5,2,2,1,2,1,0,5,5,5,5,5,5,5,5,5,5
331,160,200,160,200,80,5,5,5,5,4,2,3,4,4,0,3,5,5,3,4,2,3,3,3,2
332,120,120,80,80,120,3,2,2,3,2,1,2,3,2,0,4,2,3,3,3,3,3,2,2,2
333,120,120,160,120,160,2,2,2,3,3,3,2,1,3,0,3,2,2,2,1,2,3,3,3,2
334,120,120,160,120,120,4,5,4,4,2,3,2,4,3,1,4,4,4,4,3,5,5,5,5,5
335,80,80,120,80,120,2,3,2,1,4,1,2,3,2,4,2,3,3,2,3,1,2,2,1,2
336,160,120,120,160,40,4,2,3,4,1,2,3,3,2,1,3,4,4,3,2,2,3,2,2,3
337,120,120,120,120,120,5,4,4,4,4,2,3,4,4,2,4,5,5,5,4,5,5,5,5,5
338,160,160,160,160,160,5,5,5,5,4,2,1,3,2,0,5,5,5,5,5,5,5,5,5,5
339,80,120,120,120,80,2,4,3,2,4,2,3,2,2,1,2,2,2,2,2,3,3,3,2,3
340,120,200,120,160,120,2,3,2,2,2,3,2,3,2,4,2,3,3,3,2,2,3,3,2,3
341,120,80,80,160,0,3,2,2,3,0,2,3,4,3,0,3,3,3,3,0,3,3,3,3,0
342,0,0,0,0,0,4,2,2,2,0,2,3,2,3,1,3,3,2,2,1,2,1,1,1,0
343,0,160,160,160,80,2,2,2,2,0,2,1,3,2,0,2,2,3,2,0,1,1,2,2,0
344,120,80,40,40,0,4,2,3,4,2,2,1,3,2,0,2,2,2,3,2,2,2,2,1,2
345,160,200,200,200,200,5,4,5,5,0,3,4,4,3,2,4,5,5,5,3,3,4,3,3,2
346,120,120,120,120,40,4,4,3,3,0,2,3,2,3,1,3,4,4,3,1,5,4,4,4,0
347,160,120,120,120,0,3,2,2,2,0,2,3,2,1,0,3,2,2,2,0,4,5,5,3,4
348,120,40,40,80,40,3,3,3,3,2,2,3,2,1,0,2,2,3,2,2,1,1,2,1,2
349,80,40,40,80,40,3,2,4,2,2,2,1,1,2,0,3,4,4,3,3,4,4,3,3,3
350,0,80,80,80,80,3,4,3,3,4,2,1,2,3,4,2,4,3,2,3,2,2,2,2,2
351,120,80,80,80,80,2,2,2,2,0,2,3,2,3,4,2,2,2,2,1,0,1,2,2,2
352,120,120,120,120,0,4,2,2,3,0,2,4,3,4,0,4,2,2,3,1,5,5,3,3,2
353,160,120,120,120,80,4,4,4,4,0,3,2,3,3,2,4,4,4,4,2,4,5,5,4,5
354,160,160,120,200,120,4,4,5,5,5,3,4,3,3,2,4,4,4,4,3,5,5,5,5,5
355,200,200,160,160,160,5,5,5,5,5,2,3,4,3,0,4,4,4,4,2,4,4,3,4,3
356,200,120,160,120,160,4,5,5,4,2,4,3,2,4,1,5,5,5,5,5,5,5,5,5,5
357,120,200,120,120,120,3,2,1,2,2,3,2,1,3,0,3,2,3,2,3,2,3,3,2,2
358,80,80,80,40,0,2,2,2,2,0,2,1,1,2,0,1,2,2,1,0,1,1,1,1,0
359,160,120,160,120,120,5,5,4,4,2,4,3,4,3,2,5,5,5,5,4,5,5,4,4,4
360,160,200,200,160,40,4,4,4,4,2,3,2,4,3,2,3,4,4,3,4,5,5,5,5,5
361,80,80,80,120,0,2,2,2,2,0,2,1,1,1,0,1,2,2,1,2,1,1,1,1,1
362,80,80,80,80,80,3,2,2,3,2,3,1,2,2,0,4,4,4,3,4,2,3,3,2,3
363,160,120,160,160,80,4,5,5,5,2,2,3,3,2,1,4,4,4,4,4,5,5,5,5,5
364,120,200,160,120,200,4,5,5,4,5,3,4,3,2,1,3,5,5,4,5,4,5,5,4,5
365,160,200,160,120,80,4,5,5,5,4,3,2,4,3,1,4,5,5,5,5,4,5,5,4,5
366,160,120,120,120,40,4,2,2,3,0,2,3,2,1,2,4,2,4,4,0,4,5,4,4,3
367,160,200,160,200,160,4,4,5,5,2,3,2,4,3,2,4,5,5,5,5,5,5,5,5,5
368,160,40,40,120,40,4,3,3,4,2,3,4,2,3,1,4,5,5,4,1,5,5,5,5,5
369,80,40,40,40,80,2,2,2,2,1,2,3,1,2,0,2,2,2,2,1,2,2,2,2,2
370,200,120,160,200,160,5,5,5,5,5,3,4,5,3,2,5,5,5,5,5,5,5,5,5,5
371,160,120,160,160,0,4,4,3,4,0,3,2,4,3,1,3,3,3,4,1,5,5,5,5,5
372,120,120,120,120,0,2,2,2,2,0,3,1,2,4,0,2,2,2,2,0,2,3,2,2,2
373,160,120,160,120,160,3,3,3,2,4,2,3,3,2,1,4,5,5,4,2,5,5,4,4,5
374,120,80,120,120,80,4,2,2,3,0,3,4,3,2,4,3,3,3,3,0,4,5,4,3,3
375,80,120,80,120,80,1,2,2,1,0,2,1,1,1,0,1,2,2,1,1,1,1,1,1,3
376,120,120,120,160,160,4,5,4,5,2,2,3,3,2,1,4,5,5,4,4,4,3,3,3,2
377,80,80,120,80,0,3,2,2,3,0,3,4,2,4,0,3,2,2,3,0,3,3,4,3,2
378,120,80,160,80,120,5,5,4,5,0,2,3,1,2,0,4,5,5,5,2,4,5,5,4,4
379,160,160,120,160,160,5,5,5,5,5,3,4,2,3,1,4,5,5,4,5,5,5,5,5,5
380,160,200,120,120,80,4,5,4,4,2,3,4,4,3,2,4,5,5,5,2,5,5,5,5,5
381,120,80,80,120,80,3,3,4,4,0,2,3,2,3,1,3,2,2,3,0,5,5,5,4,4
382,160,40,40,160,40,2,2,3,2,1,2,1,1,2,1,3,2,2,2,0,0,0,0,0,0
383,120,80,120,80,120,4,5,5,4,5,2,3,4,3,2,4,4,3,4,4,3,3,3,3,3
384,160,120,200,160,120,4,5,4,4,2,2,3,4,3,2,2,4,4,4,2,4,4,4,4,4
385,160,120,160,160,120,4,5,5,5,0,3,4,5,4,0,4,5,5,5,0,2,1,3,2,1
386,120,80,40,40,80,3,2,2,3,0,2,1,3,2,0,2,2,2,2,0,0,0,0,0,0
387,120,160,120,120,120,3,4,3,4,5,3,2,3,2,1,3,4,4,4,4,3,3,2,2,3
388,160,120,120,120,0,3,2,2,3,0,2,3,3,2,4,2,2,2,2,0,3,3,2,2,0
389,160,200,200,160,80,4,5,5,5,5,3,2,4,3,1,4,5,5,5,5,5,5,5,5,5
390,160,200,200,160,120,4,5,5,4,2,4,3,2,3,1,4,4,5,4,3,3,4,3,3,2
391,120,80,80,120,80,4,5,4,4,3,3,4,3,4,0,3,4,4,4,2,4,5,4,4,4
392,200,160,200,200,120,5,5,5,5,5,3,4,5,4,0,5,5,5,5,5,5,5,5,5,5
393,160,160,120,160,120,4,5,5,5,2,2,4,3,3,5,5,5,5,5,5,5,3,4,3,4
394,120,40,40,120,40,2,2,2,1,2,0,1,2,1,1,2,2,2,2,2,0,1,1,1,2
395,160,160,160,160,80,5,5,5,5,2,2,3,4,4,0,4,4,4,4,2,4,5,5,5,4
396,120,40,40,80,40,3,2,2,2,0,0,1,2,3,0,3,2,2,2,0,3,3,2,1,1
397,160,200,120,120,40,5,2,4,4,0,3,4,4,3,2,5,5,5,5,3,5,5,5,4,5
398,200,40,40,120,0,4,5,4,5,0,3,4,2,3,1,5,5,5,5,0,5,5,5,5,4
399,160,160,160,160,80,4,5,5,5,3,2,3,3,2,0,3,5,5,4,5,4,5,5,4,4
400,120,200,160,120,80,3,4,3,2,2,3,2,2,3,0,3,4,4,3,3,4,3,3,3,3
401,160,120,120,120,120,2,2,2,2,3,3,2,2,3,1,2,3,4,4,2,4,4,4,3,3
402,160,160,200,160,160,4,3,3,4,3,3,2,2,3,1,5,5,5,5,5,5,5,5,4,4
403,80,40,40,80,0,3,0,0,2,0,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0
404,0,0,0,0,0,2,2,2,3,3,1,2,3,2,4,2,2,2,2,2,3,4,3,2,4
405,120,120,120,120,120,3,2,2,2,1,2,1,1,2,0,2,2,2,2,3,1,2,2,1,0
406,120,40,40,120,40,3,4,3,4,2,2,3,4,3,2,2,4,2,2,3,4,4,4,3,3
407,120,80,80,80,40,4,4,4,4,0,2,3,4,3,0,3,4,3,3,0,4,4,4,3,2
408,0,0,0,0,0,3,2,3,2,2,2,3,1,2,0,3,2,2,2,3,3,3,3,2,3
409,160,120,160,160,40,3,4,4,3,2,2,3,2,1,0,3,3,2,3,2,2,2,2,2,2
410,80,80,120,80,80,4,3,3,3,2,2,3,3,2,1,3,3,4,3,2,1,2,2,1,2
411,160,160,120,160,160,2,4,3,3,5,2,3,3,2,4,3,4,3,3,4,4,3,4,3,3
412,160,160,120,160,80,5,5,5,5,4,3,4,3,2,1,4,4,4,4,4,5,5,5,5,5
413,80,80,80,80,80,3,2,2,2,1,2,3,1,2,0,2,2,2,2,0,0,0,0,0,0
414,200,120,120,120,80,4,3,3,4,2,3,4,3,4,2,5,5,5,5,4,5,5,5,5,5
415,120,160,160,120,80,4,5,4,3,2,2,4,3,3,2,4,5,5,4,5,4,5,4,4,3
416,120,120,120,120,120,4,2,2,4,0,2,3,4,3,0,4,4,4,4,0,3,3,3,2,0
417,80,120,120,120,80,3,4,3,2,2,2,3,1,3,0,3,4,3,3,2,1,1,1,1,1
418,160,200,160,160,200,5,5,5,5,5,3,2,4,3,1,4,5,5,5,5,4,5,5,5,5
419,80,120,80,80,80,2,3,3,3,2,2,3,2,3,4,3,2,3,3,3,3,4,3,2,1
420,160,120,120,160,80,3,2,2,3,0,2,3,1,2,0,2,2,2,2,0,0,0,2,0,0
421,120,160,160,160,200,3,4,4,5,5,3,4,2,4,1,2,4,4,3,3,2,3,4,3,3
422,120,120,120,120,0,3,2,2,3,0,2,3,2,3,0,3,2,2,2,0,1,2,1,0,1
423,160,120,120,160,120,4,3,2,3,0,3,2,3,2,0,4,5,5,4,5,4,5,5,4,4
424,120,120,120,120,120,2,3,2,3,2,2,3,4,3,1,2,3,3,2,2,3,3,2,2,1
425,120,120,160,120,160,5,5,5,5,5,2,3,2,4,1,3,4,4,4,4,4,5,5,4,4
426,160,120,120,160,40,2,2,3,3,2,2,3,1,2,0,2,2,2,2,0,2,2,2,2,2
427,160,200,160,160,160,4,5,5,4,5,3,4,2,3,1,5,5,5,5,5,4,5,5,4,5
428,120,120,120,120,80,4,3,4,3,2,2,4,3,2,1,3,4,5,3,2,4,4,5,4,3
429,120,120,120,120,120,4,5,4,5,2,3,4,2,3,1,4,5,5,4,2,4,3,3,4,3
430,200,160,200,160,0,4,4,3,3,2,3,2,1,3,4,2,4,3,3,1,3,3,3,3,3
431,120,80,80,80,80,4,4,4,4,5,2,4,3,4,5,3,4,4,4,5,2,3,3,2,3
432,160,120,120,120,80,4,3,2,3,0,3,4,3,2,4,3,2,2,2,1,2,3,4,3,4
433,160,160,160,160,0,5,5,5,5,2,3,4,4,5,2,5,5,5,5,0,5,5,5,4,2
434,160,200,200,200,200,4,3,5,5,4,2,4,3,3,4,4,5,5,5,5,4,4,4,4,4
435,160,160,160,120,80,4,5,5,4,3,2,4,3,3,1,2,3,3,2,2,4,4,4,4,3
436,160,80,40,80,40,3,3,3,3,2,2,3,3,2,1,1,1,1,1,0,1,2,1,1,1
437,120,120,120,120,120,3,4,3,4,2,2,3,4,3,0,4,5,5,4,4,4,5,5,4,5
438,160,120,120,120,0,3,3,2,2,0,2,3,3,2,4,3,2,2,2,0,3,2,2,2,2
439,120,120,120,160,120,3,5,4,5,5,3,4,3,4,2,3,4,3,3,4,2,3,3,3,3
440,120,80,80,120,80,3,4,2,2,2,2,1,1,2,0,2,2,2,2,1,0,1,0,0,0
441,120,120,160,160,120,3,4,4,3,2,3,2,1,3,4,3,4,4,4,4,4,5,3,2,3
442,120,160,120,120,160,4,5,5,4,5,2,4,3,3,1,2,3,2,2,3,1,2,2,1,2
443,0,0,0,0,0,2,2,3,3,2,2,1,1,2,0,2,1,2,2,3,0,0,0,0,0
444,120,0,160,120,80,3,5,4,5,0,3,4,3,4,0,3,4,4,3,0,2,4,4,3,4
445,80,40,40,40,0,0,0,0,0,0,2,1,2,2,0,2,2,2,2,0,0,0,0,0,0
446,80,80,80,120,120,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,3,3,2,3
447,160,40,40,160,0,5,4,4,4,4,2,3,4,3,5,3,4,4,3,4,5,5,5,4,5
448,80,120,120,80,80,3,4,3,4,5,2,3,2,3,4,3,3,3,2,2,3,3,4,3,3
449,160,40,40,160,40,4,5,4,4,2,3,2,4,3,1,2,4,4,4,2,5,5,5,5,5
450,200,200,200,200,200,4,5,5,5,2,3,2,4,3,1,5,5,5,5,5,5,5,5,4,5
451,160,160,160,160,80,4,4,3,4,2,3,4,3,2,1,4,5,5,4,5,5,5,5,5,5
452,0,0,0,0,0,4,1,2,3,2,2,1,1,2,0,2,1,2,2,3,0,0,0,0,0
453,160,160,160,160,160,4,5,5,4,5,4,3,2,3,1,5,5,5,5,5,4,5,4,4,5
454,160,160,120,160,0,2,3,2,2,0,2,3,2,1,0,2,2,2,2,1,2,3,3,2,3
455,120,160,120,120,120,4,5,5,5,4,2,3,4,3,1,4,5,5,5,5,5,5,5,4,5
456,160,40,40,200,40,4,5,5,4,4,3,2,2,3,0,3,4,4,4,4,4,5,4,4,5
457,0,0,0,0,0,2,4,4,4,5,2,3,2,1,4,3,4,4,4,2,1,2,2,1,2
458,200,160,120,160,40,4,4,4,4,0,2,1,1,2,0,4,3,3,4,2,5,5,5,5,5
459,120,200,120,160,0,3,5,4,2,0,3,2,3,2,1,3,3,3,2,0,4,4,4,4,3
460,120,80,120,80,80,2,3,2,1,2,2,3,1,2,4,3,2,3,3,2,4,3,4,3,4
461,160,80,80,0,0,5,4,4,5,2,2,4,3,1,0,5,5,5,5,5,4,3,5,3,4
462,160,120,120,160,160,5,5,5,4,5,3,2,3,3,2,4,5,5,5,5,5,5,4,4,4
463,80,120,120,120,80,3,4,4,4,2,2,3,3,2,1,4,5,4,4,2,3,4,3,3,4
464,80,80,80,80,120,4,3,3,2,2,2,3,3,4,0,4,3,4,4,2,3,4,4,3,3
465,160,120,80,80,120,3,2,2,2,1,3,2,1,2,0,4,5,5,4,5,0,0,0,0,0
466,160,160,120,120,120,4,5,5,5,4,3,2,2,3,1,3,5,3,4,4,4,4,3,3,4
467,120,120,120,120,40,4,5,5,4,2,2,3,4,3,0,2,3,3,2,2,5,5,4,4,5
468,200,200,160,160,120,5,5,5,5,2,2,4,3,4,0,3,4,4,4,4,2,2,2,2,2
469,160,120,120,160,160,3,4,3,3,2,3,2,1,3,0,4,4,4,3,2,2,3,3,2,3
470,160,120,160,200,120,4,3,3,3,2,2,4,3,3,2,4,5,5,5,5,4,4,3,3,0
471,40,40,40,40,40,3,3,3,2,4,3,2,1,3,0,2,3,2,2,1,2,2,2,2,2
472,80,120,120,120,160,2,2,2,2,3,2,3,4,3,4,2,3,2,2,2,1,1,1,1,1
473,160,200,120,160,120,4,5,5,5,4,3,2,4,3,3,4,5,5,4,5,3,2,2,3,3
474,160,160,160,120,80,4,3,2,3,1,2,3,2,2,1,4,5,4,5,5,2,3,3,2,2
475,0,0,0,0,0,5,2,3,4,2,2,1,3,2,0,5,4,5,5,3,5,5,5,5,5
476,120,120,160,160,40,4,4,4,3,2,3,2,4,3,0,4,5,5,5,5,4,5,5,4,5
477,160,200,120,120,0,4,4,3,3,0,3,4,3,4,0,3,4,3,3,0,5,5,5,5,3
478,120,40,80,80,80,2,2,3,3,2,2,1,2,2,1,2,4,4,3,3,3,1,1,2,2
479,120,120,120,200,200,4,5,5,5,2,2,3,1,2,0,4,5,5,4,5,4,5,5,4,4
480,120,120,120,120,80,4,2,2,3,0,2,3,2,1,3,4,2,3,3,0,4,4,4,4,4
481,160,120,80,120,40,5,4,5,5,2,3,2,4,3,5,5,5,5,5,3,1,1,1,1,1
482,200,40,40,200,40,5,4,4,5,5,2,1,3,2,0,5,5,5,5,2,5,4,4,4,3
483,160,200,200,120,0,5,5,5,5,2,2,4,3,4,0,4,4,5,5,4,4,5,5,4,5
484,120,120,120,120,80,3,2,2,2,3,2,3,2,1,4,3,4,4,3,4,5,5,5,4,5
485,200,200,200,200,200,4,4,4,4,0,3,2,4,1,0,5,5,5,5,2,3,5,5,4,4
486,80,120,80,40,80,3,4,4,2,0,2,1,1,2,0,2,3,4,3,1,3,3,3,3,2
487,120,120,80,80,40,2,2,2,2,2,2,1,2,1,1,2,2,2,2,0,2,2,2,2,2
488,80,200,80,120,0,2,3,2,2,0,2,3,1,2,0,3,2,2,2,0,0,0,0,0,0
489,120,40,40,120,40,2,2,3,3,3,0,1,2,1,0,2,1,1,2,1,1,0,0,0,0
490,120,200,120,120,160,4,5,5,5,4,3,2,4,3,5,3,4,5,4,5,4,4,4,4,5
491,200,200,200,200,200,5,5,4,5,2,3,4,4,3,2,5,5,5,5,5,5,5,5,5,5
492,160,200,200,200,160,5,5,5,5,0,3,4,4,3,2,5,5,5,5,0,5,5,5,5,5
493,200,200,200,160,160,5,5,5,5,5,3,4,4,2,3,5,5,5,5,5,3,4,4,3,4
494,120,120,120,80,80,3,3,2,2,0,3,2,1,3,2,2,3,3,2,0,0,4,4,1,0
495,160,40,40,200,40,4,4,4,5,4,2,4,3,4,1,3,4,4,3,4,5,5,5,5,5
496,120,120,120,120,80,4,5,4,4,2,3,4,2,4,0,4,4,4,4,3,4,5,5,4,4
497,120,160,120,120,80,3,4,4,3,2,2,3,1,2,0,3,4,3,3,2,1,0,1,1,1
498,160,120,160,120,160,4,3,3,4,2,4,3,2,3,1,4,5,5,5,5,4,5,5,4,4
499,160,160,160,120,0,4,4,3,3,2,2,3,4,3,0,3,5,5,4,3,1,1,1,1,0
500,160,120,160,160,160,4,5,5,5,5,3,2,4,3,0,4,5,5,5,3,5,5,5,5,4
501,200,200,200,200,0,5,4,5,5,2,2,3,3,2,1,4,5,5,5,5,3,4,3,3,4
502,160,40,40,160,40,4,4,4,4,5,2,1,1,2,0,4,4,4,3,4,4,5,5,4,4
503,80,80,80,80,80,2,2,2,1,2,2,1,1,2,0,3,4,3,4,2,2,2,3,1,2
504,120,120,80,80,80,3,2,2,3,0,2,3,1,3,0,3,2,2,3,0,2,1,0,2,0
505,120,120,160,120,0,5,5,5,5,3,4,3,3,4,0,3,5,5,5,0,2,4,4,2,0
506,200,200,200,200,200,4,5,3,4,2,2,3,3,2,1,5,5,5,5,5,5,5,5,5,5
507,120,120,120,160,160,3,3,3,3,3,3,2,1,3,4,3,4,3,4,2,2,2,2,2,2
508,0,0,0,0,0,2,2,1,2,0,1,2,3,2,0,2,2,2,2,0,0,0,0,0,0
509,80,80,80,80,80,3,4,4,3,5,2,3,4,3,1,2,3,3,2,3,4,3,4,3,4
510,160,200,200,160,160,4,5,5,4,0,3,4,4,3,2,5,5,5,5,2,3,4,3,4,0
511,160,120,80,120,80,4,5,5,4,5,3,4,4,3,2,4,4,4,4,5,3,3,2,3,2
512,160,200,200,200,0,5,5,5,5,2,3,4,4,3,2,5,5,5,5,3,4,4,5,5,5
513,160,200,160,160,160,4,5,4,4,0,3,4,4,3,2,3,5,5,5,2,3,4,4,3,2
514,80,160,120,200,160,3,4,4,4,4,2,1,2,3,4,3,4,4,4,4,2,3,3,3,2
515,200,200,200,200,0,4,5,5,5,0,2,3,4,3,0,4,5,5,5,2,5,5,5,5,4
516,120,160,120,160,120,4,5,5,4,5,3,2,1,4,0,4,5,5,5,4,4,5,5,4,4
517,80,40,80,80,80,2,2,2,2,2,3,2,4,3,1,2,2,2,2,2,0,0,0,0,0
518,160,120,160,160,120,3,2,2,3,4,2,3,1,2,0,3,2,2,2,2,1,1,2,1,1
519,160,120,120,120,200,3,3,4,3,4,3,2,2,2,1,3,4,3,3,4,5,5,5,5,5
520,80,40,40,160,40,2,4,3,3,5,0,1,1,2,3,3,3,3,3,4,0,0,0,0,0
521,80,80,80,80,80,2,2,2,2,0,2,1,2,3,0,3,3,2,2,0,2,2,2,1,1
