id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
259,120,80,80,120,40,1,2,2,1,0,0,2,2,0,0,2,2,0,2,0,1,2,1,1,0
260,120,120,120,120,40,2,2,2,3,0,3,2,3,4,0,1,1,1,2,1,2,1,1,2,0
261,160,120,160,120,120,3,5,4,4,3,3,2,2,4,0,2,1,2,2,2,1,2,1,1,1
262,160,200,120,120,80,0,1,2,1,0,1,1,2,2,2,0,1,0,0,0,1,1,1,1,1
263,160,120,160,160,120,4,1,2,4,4,3,2,2,4,0,4,1,3,4,0,5,4,4,4,2
264,120,40,80,80,80,0,0,1,2,0,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2
265,160,120,160,120,120,5,5,5,5,5,4,3,3,4,3,5,5,5,5,4,3,2,1,4,2
266,120,120,120,160,200,4,3,3,5,4,2,2,2,4,0,2,2,2,2,2,1,2,2,2,2
267,120,120,120,120,120,2,2,2,2,0,4,3,2,4,0,5,3,1,4,0,2,2,2,2,2
268,120,120,80,80,80,2,3,4,2,0,2,3,2,2,0,3,2,2,3,0,2,2,2,2,2
269,80,80,40,80,40,5,5,5,5,4,3,2,2,2,0,5,5,5,5,5,2,2,2,2,2
270,0,0,0,0,0,0,1,2,0,1,1,2,2,4,0,0,0,0,0,0,0,1,2,0,3
271,200,120,200,200,0,5,5,5,5,4,3,2,3,3,0,5,5,5,5,5,4,4,5,4,5
272,0,0,0,0,0,2,2,2,2,0,4,3,3,4,0,0,2,2,2,0,1,2,2,1,4
273,120,120,160,120,160,5,5,5,5,5,4,3,3,4,2,4,5,5,5,5,4,4,2,3,4
274,120,80,80,120,40,0,0,0,0,0,0,0,2,2,0,2,2,2,2,2,2,1,0,1,2
275,120,120,120,120,160,1,4,3,3,2,0,0,2,0,0,2,4,2,4,5,0,0,0,0,0
276,160,160,160,160,40,2,5,2,3,0,3,3,4,5,2,4,5,5,4,0,4,3,2,4,2
277,120,40,40,160,40,4,2,2,5,2,3,2,2,2,0,5,5,5,5,4,1,2,2,1,3
278,120,40,40,160,40,0,1,0,1,0,0,2,2,2,2,0,1,2,1,2,0,0,0,0,0
279,40,40,40,0,40,0,2,2,2,2,0,2,2,2,1,0,1,2,1,2,0,0,0,0,0
280,160,200,160,160,160,5,5,4,5,3,4,3,2,4,0,5,5,5,5,3,3,4,2,3,1
281,200,200,200,200,200,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,4,4,4,4,4
282,160,120,160,160,80,5,5,5,5,5,0,2,2,4,5,4,5,5,4,5,2,2,2,2,2
283,160,160,200,160,80,5,5,5,5,4,3,2,2,4,0,5,5,5,5,5,4,4,4,4,4
284,120,160,160,160,80,3,5,5,4,5,4,2,2,2,0,2,4,2,2,0,2,2,2,2,2
285,160,160,160,120,120,5,4,4,5,2,3,3,4,5,5,5,5,5,5,2,4,5,4,4,2
286,120,120,120,120,0,2,2,0,2,0,0,2,2,2,0,4,2,2,2,0,0,1,2,2,1
287,80,120,80,120,120,5,5,5,5,5,3,2,2,3,5,4,3,2,2,4,0,0,0,0,0
288,120,120,160,160,80,1,3,2,3,0,3,3,3,4,0,4,5,5,5,2,2,1,2,3,1
289,0,0,0,0,0,1,2,2,1,1,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0
290,200,200,160,160,0,5,5,4,5,2,4,3,3,4,3,5,5,5,5,5,4,3,3,4,2
291,120,160,120,160,0,4,5,5,5,2,3,2,2,4,0,4,5,5,5,5,4,4,4,4,4
292,40,80,120,40,0,4,3,5,4,0,3,2,2,4,0,4,3,2,2,0,3,2,2,2,2
293,200,200,200,200,200,4,5,4,4,1,3,2,3,3,2,2,4,2,2,2,2,4,2,2,3
294,200,120,120,200,120,3,2,2,4,0,4,3,4,5,3,1,2,2,2,0,1,2,2,2,2
295,120,120,160,160,40,4,4,3,4,1,4,3,2,4,0,4,5,5,4,1,4,4,4,4,4
296,0,0,0,0,0,2,2,2,2,1,0,2,2,2,0,2,1,2,1,0,0,0,0,0,0
297,120,120,160,160,120,3,4,3,2,3,0,2,2,1,0,3,2,3,3,1,2,2,2,2,2
298,80,80,120,80,80,3,4,3,3,4,3,2,2,4,0,1,2,2,2,2,0,0,0,0,0
299,160,160,120,160,120,4,5,4,4,0,3,3,2,3,3,4,5,5,4,1,2,3,2,4,2
300,160,160,160,160,160,5,5,5,5,4,4,3,4,3,5,5,5,5,5,5,2,4,4,4,4
301,160,120,80,120,80,4,3,2,4,2,3,3,4,3,3,4,5,5,5,4,3,3,3,3,1
302,160,120,120,120,120,4,5,5,4,5,3,2,3,4,0,4,5,5,5,5,2,2,2,2,2
303,160,120,160,120,80,3,4,4,3,3,4,3,4,5,5,2,3,3,2,2,2,2,2,2,2
304,80,120,120,120,120,3,3,2,3,2,3,2,2,4,0,4,4,2,2,1,1,2,2,1,2
305,160,120,120,160,120,2,2,2,2,2,0,2,2,2,0,4,2,2,4,0,3,4,5,3,2
306,120,200,120,120,200,2,2,3,3,4,2,3,2,2,3,2,1,2,1,2,2,1,2,1,2
307,120,40,40,40,0,1,0,0,1,0,0,1,2,2,1,0,0,0,1,0,2,2,2,2,2
308,0,0,0,0,0,3,2,2,2,0,4,3,2,4,1,2,1,1,2,2,2,1,2,2,1
309,120,120,120,120,120,3,2,2,2,2,3,1,2,1,2,1,2,2,2,1,1,2,2,1,1
310,160,120,160,200,40,4,5,3,3,2,4,3,4,3,2,4,2,2,2,3,1,1,1,1,1
311,120,120,80,120,80,4,5,5,4,1,3,2,2,3,3,4,5,5,5,0,2,3,2,2,1
312,160,120,120,120,120,3,4,2,4,2,3,2,2,3,2,4,4,3,2,1,0,0,2,0,3
313,120,120,120,80,0,1,3,3,1,0,1,2,2,2,2,2,3,2,2,0,1,2,2,2,3
314,160,200,160,200,120,4,5,5,5,4,3,3,4,3,3,4,5,4,4,2,3,3,3,3,3
315,120,120,80,80,80,2,2,3,2,0,0,2,2,4,0,2,1,2,1,0,0,0,0,0,0
316,160,40,40,120,40,2,1,2,2,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0
317,160,160,120,160,120,4,5,5,4,4,5,3,4,5,3,4,5,5,5,5,2,3,2,2,4
318,80,120,80,120,120,3,3,2,2,2,0,2,2,0,0,0,0,0,0,0,1,1,1,1,2
319,160,120,160,160,80,3,5,1,4,2,4,3,3,4,3,5,5,4,3,1,1,2,3,1,2
320,80,40,40,80,0,1,2,1,1,0,2,2,2,2,0,0,1,2,1,0,3,1,2,2,1
321,120,120,160,120,0,3,2,1,3,0,3,2,2,3,0,4,3,2,2,0,1,1,1,2,0
322,160,40,40,120,40,4,2,3,3,0,3,3,3,3,0,3,3,2,4,0,4,4,3,4,1
323,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,1,0,0,0,0,0,0
324,160,120,160,160,0,4,3,4,4,0,4,3,4,3,0,5,5,5,5,1,4,4,4,4,4
325,120,120,160,160,160,2,5,5,5,4,1,2,2,4,0,1,2,2,2,0,2,2,2,2,2
326,160,120,160,120,160,4,5,5,4,5,3,3,3,4,5,5,5,5,4,5,3,2,2,1,1
327,160,120,160,120,0,3,3,4,3,0,4,3,4,5,3,5,5,5,5,2,5,5,5,5,5
328,160,200,160,160,80,4,5,5,5,1,3,3,3,4,0,4,5,5,4,5,3,4,5,4,4
329,120,120,120,120,120,3,2,3,4,2,4,3,3,4,3,5,5,5,5,2,4,4,4,4,4
330,200,200,200,200,200,4,2,2,3,1,3,2,3,4,0,5,5,5,5,4,4,4,3,3,4
331,160,200,160,200,80,5,3,5,5,1,1,2,2,4,0,3,5,5,2,5,1,1,1,2,1
332,120,120,80,80,120,4,2,2,3,3,3,2,2,3,0,2,2,2,2,0,2,2,2,2,2
333,120,120,160,120,160,3,1,2,3,4,3,2,2,3,0,2,2,2,2,2,0,2,2,0,2
334,120,120,160,120,120,4,5,3,5,2,3,3,3,5,5,5,5,5,5,1,4,5,5,4,4
335,80,80,120,80,120,2,3,4,2,5,0,2,2,4,0,1,2,2,2,2,1,1,2,2,2
336,160,120,120,160,40,2,3,2,3,2,3,2,2,3,2,2,4,2,2,0,2,3,2,2,3
337,120,120,120,120,120,5,5,5,5,5,4,3,2,4,0,5,5,5,5,4,2,3,2,2,3
338,160,160,160,160,160,5,5,5,5,4,4,3,3,4,3,5,5,5,5,5,4,4,4,4,4
339,80,120,120,120,80,0,2,1,0,2,0,2,2,2,0,0,2,2,2,2,0,0,0,0,0
340,120,200,120,160,120,2,2,2,2,2,0,2,2,2,0,2,2,2,1,0,3,3,2,2,2
341,120,80,80,160,0,2,2,2,2,0,2,2,2,2,2,4,3,2,2,0,2,2,2,2,2
342,0,0,0,0,0,1,2,2,0,0,3,2,2,2,0,0,2,2,1,0,2,2,1,0,0
343,0,160,160,160,80,0,2,1,0,0,0,2,2,2,0,0,1,0,2,0,0,0,0,0,0
344,120,80,40,40,0,4,1,3,4,2,0,2,2,2,0,3,2,1,3,1,1,0,0,0,0
345,160,200,200,200,200,5,4,5,4,2,4,3,4,3,5,5,5,5,5,2,3,5,4,2,2
346,120,120,120,120,40,4,3,4,4,1,2,3,2,2,0,2,2,2,2,2,2,4,0,0,0
347,160,120,120,120,0,2,2,1,2,0,3,2,2,2,0,4,2,2,2,0,1,1,2,2,5
348,120,40,40,80,40,2,3,2,2,2,2,3,2,3,2,1,2,2,1,0,0,0,0,0,0
349,80,40,40,80,40,0,1,2,1,1,0,2,2,2,0,2,2,2,2,1,1,1,1,1,1
350,0,80,80,80,80,2,3,3,3,3,3,2,2,4,5,2,2,2,2,0,0,0,0,0,0
351,120,80,80,80,80,2,2,2,3,0,2,2,2,2,0,1,1,1,1,0,1,2,2,0,2
352,120,120,120,120,0,3,2,2,2,0,3,2,2,2,0,1,0,2,0,0,2,2,0,1,1
353,160,120,120,120,80,4,4,4,2,0,3,2,2,2,0,4,3,5,5,2,3,2,3,2,3
354,160,160,120,200,120,5,5,5,5,5,4,3,3,4,3,5,5,5,5,5,2,2,2,2,2
355,200,200,160,160,160,5,5,5,5,5,4,3,4,5,3,4,5,5,5,1,2,2,2,2,2
356,200,120,160,120,160,5,5,5,5,2,4,3,3,4,2,5,5,5,5,5,3,4,3,4,2
357,120,200,120,120,120,1,5,3,1,1,2,3,2,2,2,2,1,2,1,1,2,2,2,2,4
358,80,80,80,40,0,1,2,2,1,0,0,2,2,0,0,1,1,2,2,0,0,0,0,0,0
359,160,120,160,120,120,3,3,2,3,1,3,3,3,4,5,5,5,5,5,2,3,2,2,2,3
360,160,200,200,160,40,4,5,5,5,4,4,4,3,4,3,4,5,5,4,3,4,4,3,4,3
361,80,80,80,120,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,2,0,0,0,0,2
362,80,80,80,80,80,2,2,2,3,2,0,2,2,2,4,2,2,2,2,0,0,0,0,0,0
363,160,120,160,160,80,4,4,3,4,2,3,3,3,3,2,5,5,5,5,5,4,5,4,4,2
364,120,200,160,120,200,4,5,5,5,5,4,3,2,4,3,5,5,5,5,5,4,3,2,3,2
365,160,200,160,120,80,4,5,5,5,4,4,4,3,4,5,5,5,5,5,5,2,3,4,2,3
366,160,120,120,120,40,4,3,3,4,0,3,2,2,4,0,5,1,2,4,0,2,2,2,3,1
367,160,200,160,200,160,3,5,5,4,1,4,3,2,4,2,4,5,5,5,5,3,4,3,4,3
368,160,40,40,120,40,5,5,5,5,2,4,3,2,4,2,5,5,2,5,2,5,5,5,5,5
369,80,40,40,40,80,1,1,1,2,2,2,2,2,4,0,2,2,2,2,2,1,1,1,2,3
370,200,120,160,200,160,5,5,5,5,5,4,3,4,3,5,5,5,5,5,5,4,5,3,2,4
371,160,120,160,160,0,4,2,2,4,1,3,2,2,3,0,4,5,2,4,0,2,2,2,2,2
372,120,120,120,120,0,1,2,1,1,0,2,3,2,3,0,0,1,2,2,0,0,2,2,2,0
373,160,120,160,120,160,3,4,4,3,3,3,2,2,2,2,2,2,2,2,0,0,0,2,2,0
374,120,80,120,120,80,3,2,2,3,0,2,3,2,2,0,2,2,2,2,0,3,3,3,3,3
375,80,120,80,120,80,0,1,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0
376,120,120,120,160,160,4,5,3,4,1,3,2,2,3,0,2,5,5,3,2,1,2,2,2,0
377,80,80,120,80,0,4,4,1,3,0,3,2,2,3,3,2,2,2,2,0,1,2,3,1,2
378,120,80,160,80,120,4,3,2,4,0,3,2,3,3,0,3,2,2,2,0,0,0,2,2,0
379,160,160,120,160,160,4,5,5,5,5,3,3,3,3,3,4,5,5,5,5,4,5,4,3,2
380,160,200,120,120,80,5,5,5,5,2,4,3,4,2,0,5,5,5,4,0,5,5,4,4,4
381,120,80,80,120,80,3,1,2,4,0,4,3,3,4,1,3,2,2,2,0,2,3,2,2,2
382,160,40,40,160,40,1,0,2,1,0,1,2,2,4,0,0,0,1,2,0,0,0,0,0,0
383,120,80,120,80,120,4,5,5,4,3,3,2,2,3,3,5,4,5,4,3,1,2,2,2,2
384,160,120,200,160,120,3,5,5,5,2,4,3,2,4,3,2,5,5,4,2,0,1,2,2,0
385,160,120,160,160,120,4,5,4,4,2,4,3,4,3,0,5,5,5,5,0,4,4,4,4,0
386,120,80,40,40,80,4,2,2,1,0,0,2,2,2,0,2,0,2,2,0,0,0,0,0,0
387,120,160,120,120,120,4,5,4,4,4,4,3,3,4,3,4,5,5,4,2,3,4,5,4,4
388,160,120,120,120,0,1,2,2,1,0,1,2,2,4,0,0,1,1,2,0,2,3,3,2,3
389,160,200,200,160,80,5,5,5,5,5,3,4,3,4,3,5,5,5,5,5,1,2,1,1,2
390,160,200,200,160,120,3,5,4,3,0,2,3,2,3,0,4,5,5,4,3,3,4,4,3,3
391,120,80,80,120,80,3,4,3,2,1,3,3,4,3,3,5,5,2,5,2,1,2,3,2,2
392,200,160,200,200,120,5,5,5,5,5,3,2,2,4,5,5,5,5,5,5,4,5,5,4,5
393,160,160,120,160,120,5,2,2,5,2,3,1,2,1,0,5,5,5,5,2,2,2,4,2,3
394,120,40,40,120,40,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
395,160,160,160,160,80,5,5,5,5,2,4,3,2,4,0,5,5,5,5,0,4,4,4,4,4
396,120,40,40,80,40,4,2,1,3,0,2,3,2,4,0,1,2,1,2,0,0,0,0,0,0
397,160,200,120,120,40,5,3,5,4,1,3,3,4,3,3,5,5,5,5,2,4,2,2,2,2
398,200,40,40,120,0,5,5,5,5,0,4,3,3,4,0,5,5,5,5,1,4,4,4,4,2
399,160,160,160,160,80,4,5,5,5,2,3,2,2,3,2,4,4,5,5,3,1,1,1,1,4
400,120,200,160,120,80,4,4,4,3,1,0,2,2,2,0,2,4,5,3,2,3,4,2,2,1
401,160,120,120,120,120,2,3,3,2,4,4,3,2,4,1,2,2,2,2,0,3,2,4,3,2
402,160,160,200,160,160,4,3,3,4,3,3,2,2,3,0,4,5,3,4,3,3,3,4,3,4
403,80,40,40,80,0,1,2,0,1,0,0,2,2,4,0,0,2,2,0,0,0,1,2,3,1
404,0,0,0,0,0,1,2,1,2,0,0,2,2,2,0,0,1,2,1,2,0,0,0,1,1
405,120,120,120,120,120,3,1,2,3,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,1
406,120,40,40,120,40,4,4,4,3,3,4,3,3,4,3,1,2,2,2,2,1,1,1,1,1
407,120,80,80,80,40,4,4,3,2,0,2,2,2,2,0,2,3,2,2,0,2,2,2,2,1
408,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0
409,160,120,160,160,40,2,4,3,4,0,0,2,2,3,0,3,5,4,5,3,1,2,3,1,2
410,80,80,120,80,80,4,3,4,3,2,2,2,2,2,0,4,5,4,4,1,4,4,4,4,4
411,160,160,120,160,160,1,4,4,3,4,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2
412,160,160,120,160,80,5,5,5,5,2,4,3,4,3,5,4,5,5,5,4,4,4,0,3,3
413,80,80,80,80,80,2,2,1,3,0,0,2,2,2,0,2,2,2,2,1,1,1,1,1,1
414,200,120,120,120,80,5,4,4,3,2,4,3,2,4,5,5,5,5,5,4,4,5,4,3,4
415,120,160,160,120,80,3,5,5,3,2,2,2,2,2,2,5,5,5,5,5,3,3,3,3,2
416,120,120,120,120,120,5,0,2,5,0,4,4,5,5,3,2,2,2,2,0,4,4,3,4,2
417,80,120,120,120,80,1,2,1,2,2,0,0,2,2,0,1,2,2,2,2,2,2,2,2,2
418,160,200,160,160,200,5,5,5,5,5,4,3,4,3,5,4,5,5,5,5,2,3,2,3,1
419,80,120,80,80,80,1,3,2,3,2,3,2,2,4,0,2,1,2,2,1,1,2,2,2,1
420,160,120,120,160,80,3,2,2,3,0,0,2,2,2,0,1,2,1,2,0,2,1,1,1,0
421,120,160,160,160,200,4,5,5,5,5,3,2,2,3,3,1,2,2,2,2,0,1,1,1,5
422,120,120,120,120,0,1,2,2,2,0,4,3,4,4,2,2,2,2,2,0,0,1,2,1,2
423,160,120,120,160,120,4,3,4,5,0,3,2,2,3,2,4,5,4,4,3,1,2,3,3,2
424,120,120,120,120,120,1,2,2,2,2,3,3,3,4,5,2,2,4,2,0,2,2,1,2,2
425,120,120,160,120,160,5,5,5,5,5,3,3,3,3,3,5,5,5,5,2,2,4,2,2,4
426,160,120,120,160,40,0,0,1,0,0,0,2,2,2,0,1,2,2,1,0,0,0,2,3,0
427,160,200,160,160,160,4,5,5,4,5,3,3,3,4,0,5,5,5,5,4,4,3,4,2,4
428,120,120,120,120,80,2,2,2,2,0,2,2,2,2,0,2,5,4,3,1,2,2,2,2,2
429,120,120,120,120,120,3,2,2,4,0,3,3,3,4,0,3,5,5,3,1,2,4,3,2,2
430,200,160,200,160,0,4,2,2,2,0,4,3,2,4,0,5,3,5,4,2,1,2,2,0,1
431,120,80,80,80,80,4,5,5,4,5,4,3,3,4,5,3,5,4,5,5,2,3,4,2,4
432,160,120,120,120,80,3,3,2,3,2,3,2,2,4,0,3,4,4,3,0,2,4,0,0,0
433,160,160,160,160,0,5,5,5,5,0,4,2,4,3,0,5,5,5,5,0,2,4,4,3,2
434,160,200,200,200,200,5,5,5,5,2,3,3,2,4,0,4,5,5,5,5,2,1,1,2,2
435,160,160,160,120,80,4,5,5,4,3,3,2,2,3,3,1,2,2,2,0,1,2,2,2,3
436,160,80,40,80,40,2,2,2,2,0,1,2,2,1,0,2,1,1,1,0,0,0,0,0,0
437,120,120,120,120,120,3,4,4,3,2,4,3,2,4,3,4,5,5,4,5,3,4,2,3,2
438,160,120,120,120,0,1,2,1,2,0,2,2,2,2,0,1,0,0,1,0,1,1,1,1,1
439,120,120,120,160,120,4,5,5,4,5,2,3,3,4,0,2,4,3,2,4,4,5,4,4,4
440,120,80,80,120,80,2,5,3,3,1,0,2,2,0,0,2,2,1,2,1,1,1,1,1,1
441,120,120,160,160,120,4,5,5,4,5,2,3,3,2,0,5,5,5,4,4,1,1,1,1,1
442,120,160,120,120,160,4,4,3,3,5,2,3,2,2,0,3,2,2,2,2,1,2,3,4,2
443,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,0,0,1,2,2,2
444,120,0,160,120,80,3,3,3,3,0,4,3,2,4,0,2,2,2,2,0,2,5,3,3,5
445,80,40,40,40,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0
446,80,80,80,120,120,0,0,0,0,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0
447,160,40,40,160,0,4,2,2,5,1,4,3,2,4,5,4,2,2,4,2,2,2,2,2,2
448,80,120,120,80,80,4,5,5,5,5,0,2,2,2,2,1,2,2,2,2,2,1,2,2,1
449,160,40,40,160,40,4,5,3,3,2,3,3,4,4,5,4,5,5,5,2,4,4,3,3,3
450,200,200,200,200,200,1,5,4,5,0,4,3,2,4,0,5,5,5,5,5,4,4,2,1,0
451,160,160,160,160,80,4,5,4,4,1,3,2,2,3,2,4,5,5,5,5,4,4,4,4,4
452,0,0,0,0,0,1,0,2,3,1,0,0,2,0,2,2,1,1,1,1,0,1,1,1,1
453,160,160,160,160,160,5,5,5,5,5,4,3,2,4,5,5,5,5,5,5,3,4,4,3,2
454,160,160,120,160,0,3,2,2,2,0,1,2,2,2,0,0,0,2,2,0,0,0,0,0,0
455,120,160,120,120,120,5,5,5,5,3,3,2,2,3,3,4,5,5,5,5,4,5,4,4,3
456,160,40,40,200,40,5,5,5,5,5,4,3,4,3,5,4,5,5,5,5,3,3,3,3,3
457,0,0,0,0,0,4,5,5,5,5,3,2,2,4,0,4,5,5,3,2,0,0,0,0,0
458,200,160,120,160,40,4,2,2,2,0,2,3,2,4,0,4,1,2,3,0,0,0,0,0,0
459,120,200,120,160,0,3,2,2,1,0,2,3,2,2,0,2,2,2,2,0,2,2,2,2,1
460,120,80,120,80,80,2,3,4,3,2,0,2,2,2,0,4,5,3,3,2,2,2,2,2,2
461,160,80,80,0,0,5,5,5,4,2,4,3,4,3,0,5,5,5,5,5,3,4,2,3,2
462,160,120,120,160,160,4,3,5,5,3,3,2,2,3,3,5,5,5,5,4,2,2,2,3,2
463,80,120,120,120,80,1,2,0,4,2,4,3,2,3,5,4,5,5,5,2,2,5,4,3,2
464,80,80,80,80,120,3,2,2,2,2,0,2,2,4,0,2,2,1,2,1,3,3,2,2,2
465,160,120,80,80,120,4,2,2,3,0,4,3,2,4,0,4,2,2,3,2,2,3,1,2,2
466,160,160,120,120,120,4,5,5,3,4,4,3,2,4,2,4,4,2,3,3,1,2,2,1,2
467,120,120,120,120,40,2,3,3,2,2,3,2,3,3,3,2,4,2,2,2,2,2,1,1,2
468,200,200,160,160,120,5,3,5,5,2,2,3,2,3,3,4,5,5,5,1,4,3,2,2,1
469,160,120,120,160,160,3,3,3,4,3,3,2,2,4,0,2,3,2,2,1,0,1,2,2,2
470,160,120,160,200,120,3,4,2,4,2,4,3,2,4,3,5,5,5,5,5,2,2,2,2,2
471,40,40,40,40,40,3,3,2,3,3,0,1,2,2,1,2,1,2,1,0,0,0,0,0,0
472,80,120,120,120,160,1,2,2,1,3,3,2,3,4,5,0,5,2,2,3,0,1,0,1,2
473,160,200,120,160,120,4,5,5,5,4,4,3,4,3,5,4,5,5,4,3,3,4,2,2,4
474,160,160,160,120,80,4,5,5,4,2,4,3,2,4,3,5,5,3,4,2,0,0,0,0,0
475,0,0,0,0,0,5,0,4,5,1,3,1,2,4,0,5,0,2,5,1,4,2,2,4,2
476,120,120,160,160,40,3,3,3,3,3,3,3,4,3,3,5,5,5,5,5,2,2,3,2,3
477,160,200,120,120,0,4,4,3,3,2,4,3,2,3,2,4,5,5,5,0,4,4,3,3,2
478,120,40,80,80,80,3,2,3,2,2,0,2,2,2,2,2,2,2,1,2,1,0,1,0,0
479,120,120,120,200,200,4,5,4,5,3,3,2,2,4,0,4,5,5,5,5,4,4,4,4,4
480,120,120,120,120,80,2,2,1,2,0,0,2,2,4,0,5,5,4,5,0,3,2,1,2,0
481,160,120,80,120,40,5,2,2,5,1,4,3,4,2,0,5,5,5,5,2,3,1,2,2,0
482,200,40,40,200,40,5,2,5,5,5,0,0,2,2,2,5,3,2,5,0,2,3,2,2,2
483,160,200,200,120,0,4,5,5,5,0,4,3,4,3,0,5,5,5,5,2,2,4,4,4,2
484,120,120,120,120,80,2,5,5,4,3,4,3,2,4,2,4,5,5,4,2,1,4,0,1,0
485,200,200,200,200,200,3,3,3,4,1,4,3,4,3,0,5,5,5,5,0,5,4,4,4,4
486,80,120,80,40,80,2,2,0,2,0,3,3,3,4,0,4,3,4,3,2,3,3,3,3,3
487,120,120,80,80,40,2,1,0,1,0,2,2,2,2,1,2,3,3,3,0,2,4,0,0,0
488,80,200,80,120,0,0,2,2,1,0,2,2,0,2,0,0,2,2,2,0,0,1,2,2,0
489,120,40,40,120,40,1,0,2,3,2,1,2,2,4,0,2,1,2,2,0,1,0,1,1,2
490,120,200,120,120,160,5,5,5,5,4,2,3,4,3,3,2,4,2,2,3,1,2,2,2,4
491,200,200,200,200,200,5,2,4,5,2,4,3,2,4,3,5,3,5,5,4,4,4,4,4,4
492,160,200,200,200,160,5,4,5,5,0,3,2,4,3,0,5,5,5,5,0,3,3,3,3,2
493,200,200,200,160,160,5,5,5,5,5,3,3,3,4,5,5,5,5,5,5,4,4,4,4,4
494,120,120,120,80,80,3,3,3,3,0,0,2,2,2,0,1,2,2,2,0,2,2,2,2,2
495,160,40,40,200,40,5,4,5,5,2,4,3,4,3,5,0,5,2,2,5,3,4,4,4,3
496,120,120,120,120,80,4,5,5,5,0,3,2,2,4,0,5,5,5,5,0,1,2,1,2,1
497,120,160,120,120,80,2,2,2,2,2,3,3,2,4,0,4,3,2,3,0,2,2,2,2,2
498,160,120,160,120,160,5,5,5,5,1,3,3,4,3,0,5,5,5,5,5,5,5,5,4,5
499,160,160,160,120,0,4,4,4,4,2,2,2,2,2,2,5,5,3,5,2,0,0,0,0,1
500,160,120,160,160,160,5,5,5,5,5,4,3,3,4,3,5,5,5,5,1,0,1,2,3,1
501,200,200,200,200,0,5,5,5,5,2,4,3,4,5,3,5,5,5,5,5,2,2,2,2,2
502,160,40,40,160,40,4,5,3,4,3,2,3,2,4,0,3,5,5,5,5,1,2,2,1,2
503,80,80,80,80,80,2,1,2,1,0,2,2,2,2,0,2,2,2,2,0,0,1,2,2,1
504,120,120,80,80,80,0,2,2,1,0,2,2,2,2,2,1,1,1,1,0,0,1,2,2,2
505,120,120,160,120,0,5,5,5,5,0,3,3,4,3,2,2,5,5,5,2,5,5,5,4,5
506,200,200,200,200,200,4,2,2,4,0,0,2,2,2,2,5,5,5,5,5,0,3,4,3,4
507,120,120,120,160,160,2,2,2,2,2,1,3,2,2,0,2,2,2,2,2,2,2,2,2,2
508,0,0,0,0,0,1,2,0,2,0,0,2,2,0,0,2,1,2,2,0,2,2,2,2,2
509,80,80,80,80,80,2,5,2,2,4,0,2,2,2,2,1,3,2,2,2,2,2,2,2,2
510,160,200,200,160,160,5,5,5,5,0,4,4,3,4,1,4,5,5,5,2,2,2,2,2,2
511,160,120,80,120,80,5,5,5,4,5,4,3,4,3,5,5,5,5,5,5,2,2,3,4,5
512,160,200,200,200,0,4,5,4,4,2,3,3,3,4,0,5,5,5,5,2,3,4,2,2,2
513,160,200,160,160,160,4,5,5,4,2,3,3,2,3,0,4,5,5,5,0,2,2,2,2,1
514,80,160,120,200,160,2,2,3,3,2,3,2,2,3,2,2,4,5,2,5,0,2,0,3,0
515,200,200,200,200,0,5,5,5,5,2,4,3,2,4,0,5,5,5,5,0,3,2,4,2,3
516,120,160,120,160,120,5,5,4,5,4,4,3,2,4,2,5,5,5,5,2,4,4,5,4,5
517,80,40,80,80,80,1,3,2,1,5,0,2,2,1,0,0,2,2,2,2,1,0,0,0,0
518,160,120,160,160,120,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0
519,160,120,120,120,200,4,5,5,3,5,4,3,4,3,3,5,5,5,5,4,0,2,2,0,2
520,80,40,40,160,40,4,5,5,4,5,1,2,2,2,2,2,3,3,4,4,0,0,0,0,0
521,80,80,80,80,80,1,2,1,0,0,2,2,2,2,0,3,3,3,3,2,0,0,0,0,0
