,id,nota_total,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,n_verbos_e_pronomes_1ps,n_verbos_e_pronomes_1ps_tok,n_pron_dem,n_pron_dem_tok,n_enclises,n_enclises_tok,n_sentencas_mq_70,n_erros_gramatica,n_erros_gramatica_tok,n_erros_ortografia,n_erros_ortografia_tok,n_erros_estilo_num_sent,n_marcadores_discursivos,n_marcadores_discursivos_num_sent,flesch_score,tam_avg_silabas,n_tokens,similaridade_proposta_bertimbau,similaridade_proposta_albertina,similaridade_proposta_bertugues,numero_palavras_diferentes,tam_avg_sentencas_caracteres,variancia_tam_sentencas,n_substantivos,n_adjetivos,n_adverbios,n_conjuncoes,similaridade_direitos_humanos_bertimbau,similaridade_direitos_humanos_albertina,similaridade_direitos_humanos_bertugues,similaridade_tit_1_constituicao_bertimbau,similaridade_tit_1_constituicao_albertina,similaridade_tit_1_constituicao_bertugues
200,201,720,160,120,120,160,160,0,0.0,3,0.0106382978723404,0,0.0,8,0,0.0,0,0.0,0.25,27,3.375,30.214081632653095,2.212244897959184,282,0.9094153046607972,0.9740129113197328,0.9130122065544128,150,202.875,1192.125,74,18,7,18,0.8513739109039307,0.951223373413086,0.8692718744277954,0.8464440703392029,0.9380853176116944,0.8789401650428772
201,202,480,120,120,120,120,0,5,0.0245098039215686,3,0.0147058823529411,0,0.0,6,1,0.0049019607843137,8,0.0392156862745098,0.0,25,3.571428571428572,54.17467032967035,1.989010989010989,204,0.8512991666793823,0.961033821105957,0.8777440786361694,106,154.0,3820.6666666666665,42,9,28,18,0.8079220652580261,0.950326144695282,0.8481763601303101,0.7756162285804749,0.923765242099762,0.8400952816009521
202,203,560,120,120,120,120,80,0,0.0,7,0.0167597765363128,5,0.0139664804469273,11,1,0.0027932960893854,0,0.0,0.1818181818181818,45,4.090909090909091,43.535084228870176,2.0798722044728435,358,0.9398853182792664,0.9878297448158264,0.9607945680618286,194,181.8181818181818,4688.963636363636,84,23,14,33,0.8945609331130981,0.9674217700958252,0.9015398025512696,0.8792502284049988,0.9528279900550842,0.8992072939872742
203,204,600,120,160,120,120,80,0,0.0,0,0.0044052863436123,0,0.0,5,0,0.0,1,0.0044052863436123,0.0,37,6.166666666666667,41.63720268006701,2.0452261306532664,227,0.8849135041236877,0.9841884970664978,0.9272789359092712,139,199.83333333333331,15360.566666666668,61,7,12,20,0.8347418904304504,0.9666777849197388,0.8447527885437012,0.8185945749282837,0.9476770758628844,0.8499407768249512
204,205,520,80,120,120,80,120,0,0.0,7,0.0029673590504451,1,0.0029673590504451,12,2,0.0059347181008902,1,0.0029673590504451,0.1333333333333333,35,2.333333333333333,27.709241183162717,2.3754266211604094,337,0.8881836533546448,0.9764432907104492,0.8969942331314087,180,133.26666666666668,3862.209523809524,75,31,19,16,0.8744956254959106,0.9612610340118408,0.8960006833076477,0.8833591341972351,0.9564793705940248,0.9142783880233764
205,206,640,120,120,120,160,120,0,0.0,6,0.0037878787878787,0,0.0,11,0,0.0,0,0.0,0.0,40,3.636363636363636,47.879772727272766,2.1125,264,0.9101349711418152,0.9860806465148926,0.9469885230064392,126,134.0909090909091,1995.8909090909087,58,13,15,13,0.8449735641479492,0.9681106805801392,0.8703932166099548,0.8409181237220764,0.9542459845542908,0.8847104907035828
206,207,600,120,120,120,120,120,0,0.0,3,0.028735632183908,0,0.0,6,2,0.0114942528735632,0,0.0,0.0,22,3.6666666666666665,52.536979830148624,2.006369426751593,174,0.8726898431777954,0.9805352091789246,0.920795202255249,99,153.0,2171.2,31,12,12,16,0.8239378929138184,0.9671526551246644,0.8507577180862427,0.8001358509063721,0.9509648084640504,0.8543149828910828
207,208,600,160,120,80,120,120,0,0.0,5,0.0097087378640776,0,0.0,5,2,0.0064724919093851,0,0.0,0.2,27,5.4,2.8262068965517457,2.272030651340996,309,0.8719714283943176,0.972850739955902,0.9196433424949646,166,342.6,21194.3,61,30,13,22,0.8463876247406006,0.9587163329124452,0.8882544040679932,0.8529314994812012,0.9485056400299072,0.8962393403053284
208,209,320,120,40,40,80,40,0,0.0,1,0.0039840637450199,0,0.0,6,1,0.0039840637450199,4,0.0159362549800796,0.3333333333333333,30,5.0,36.8320778748181,2.0480349344978164,251,0.8986525535583496,0.9754812717437744,0.9252443313598632,114,233.16666666666663,9338.966666666667,49,24,23,23,0.8097561001777649,0.9461974501609802,0.8519946932792664,0.7861801385879517,0.9212396144866944,0.8400961756706238
209,210,240,80,40,40,80,0,2,0.0096618357487922,3,0.0193236714975845,1,0.0048309178743961,2,0,0.0,5,0.0241545893719806,1.5,17,8.5,-7.089999999999989,1.9333333333333331,207,0.8717278242111206,0.96897292137146,0.912881076335907,130,527.0,87362.0,45,10,11,15,0.839527428150177,0.9604604244232178,0.8514973521232605,0.8014100790023804,0.9285162687301636,0.824560284614563
210,211,0,0,0,0,0,0,0,0.0,4,0.0194174757281553,1,0.0048543689320388,6,3,0.0145631067961165,2,0.0097087378640776,0.0,24,3.4285714285714284,48.01334224598931,2.048128342245989,206,0.8254643082618713,0.9676986336708068,0.8969845175743103,131,163.28571428571428,7787.9047619047615,52,11,12,10,0.7521464824676514,0.9561188220977784,0.8286597728729248,0.7262803912162781,0.9362103939056396,0.8368783593177795
211,212,360,80,80,40,80,80,1,0.0046082949308755,1,0.0046082949308755,0,0.0,8,1,0.0046082949308755,6,0.0276497695852534,0.2222222222222222,29,3.2222222222222223,51.29281725888326,2.071065989847716,217,0.8803898096084595,0.9811360836029052,0.9408052563667296,125,129.33333333333334,3315.25,59,15,10,23,0.8307690620422363,0.9631022214889526,0.8682952523231506,0.820144534111023,0.9473704099655152,0.873469352722168
212,213,440,120,120,80,120,0,0,0.0,1,0.0098522167487684,3,0.0147783251231527,7,3,0.0147783251231527,3,0.0147783251231527,0.0,33,3.6666666666666665,45.23214859437752,2.174698795180723,203,0.856280505657196,0.9758335947990416,0.9402795433998108,120,124.22222222222224,3393.9444444444443,45,9,8,12,0.8203033208847046,0.959438681602478,0.868728518486023,0.8090295195579529,0.9443053603172302,0.870893657207489
213,214,560,120,120,120,120,80,0,0.0,6,0.0405405405405405,0,0.0,8,1,0.0045045045045045,2,0.009009009009009,0.1818181818181818,32,2.909090909090909,43.843073593073626,2.2169312169312168,222,0.9255260229110718,0.98712557554245,0.9540690183639526,133,110.72727272727272,3964.6181818181817,34,19,13,11,0.8497147560119629,0.9664196372032166,0.881127655506134,0.8422098755836487,0.9464926719665528,0.8732955455780029
214,215,480,160,80,80,120,40,1,0.0041322314049586,1,0.0041322314049586,1,0.0041322314049586,9,0,0.0,0,0.0,0.0,41,2.1578947368421053,58.26496499870368,2.123152709359606,242,0.871922492980957,0.9799787402153016,0.9084339737892152,142,65.73684210526316,944.9824561403508,39,14,15,20,0.8588943481445312,0.9622698426246644,0.8826619982719421,0.8528383374214172,0.9444679021835328,0.8829262256622314
215,216,720,160,160,200,200,0,0,0.0,6,0.0069767441860465,0,0.0,12,0,0.0,1,0.0023255813953488,0.1538461538461538,56,4.307692307692308,35.57430402930403,2.171957671957672,430,0.936586320400238,0.986991822719574,0.9340543746948242,202,187.46153846153845,5914.9358974358975,94,40,31,34,0.866331160068512,0.957129716873169,0.8791961669921875,0.8422003984451294,0.9413055777549744,0.8690093755722046
216,217,680,160,160,120,120,120,0,0.0,12,0.0193704600484261,3,0.0072639225181598,16,0,0.0,1,0.0024213075060532,0.0526315789473684,67,3.526315789473684,50.26455377574371,2.121739130434783,413,0.9013754725456238,0.9852540493011476,0.9419649243354796,204,116.52631578947368,4126.263157894737,73,35,27,33,0.8670604228973389,0.9645285606384276,0.886196494102478,0.8558328151702881,0.9515326023101808,0.8936342597007751
217,218,680,160,200,160,160,0,0,0.0,5,0.006578947368421,2,0.006578947368421,11,4,0.0131578947368421,1,0.0032894736842105,0.0,33,3.0,33.52772727272729,2.253787878787879,304,0.9184422492980956,0.9848462343215942,0.9273240566253662,159,158.1818181818182,2474.5636363636363,76,27,6,12,0.8852364420890808,0.9687325954437256,0.9028374552726746,0.8672876358032227,0.9519302248954772,0.9051516056060792
218,219,320,120,40,40,120,0,0,0.0,1,0.0069686411149825,0,0.0,6,3,0.0104529616724738,1,0.0034843205574912,0.1,36,3.6,64.28503012048196,1.8755020080321283,287,0.8853345513343811,0.977569818496704,0.939418613910675,129,135.9,10924.322222222225,68,6,12,15,0.8551946878433228,0.9660101532936096,0.882530927658081,0.8180698752403259,0.938994288444519,0.8711062073707581
219,220,520,120,80,80,120,120,0,0.0,1,0.0,0,0.0,4,0,0.0,1,0.0069930069930069,0.75,15,3.75,34.93365384615386,2.1384615384615384,143,0.89663165807724,0.981191635131836,0.9448605179786682,90,199.5,8316.333333333334,38,9,7,7,0.8338600993156433,0.9556697607040404,0.8545584082603455,0.8250743746757507,0.943156898021698,0.8597164154052734
220,221,560,120,120,120,120,80,0,0.0,1,0.0049382716049382,1,0.0024691358024691,11,4,0.0098765432098765,2,0.0049382716049382,0.1818181818181818,45,4.090909090909091,20.36355952070854,2.312320916905444,405,0.8833889961242676,0.9764397740364076,0.9168335795402528,191,212.1818181818182,4055.363636363637,79,26,13,20,0.8830879330635071,0.9653095602989196,0.9146078824996948,0.8700816631317139,0.959268033504486,0.9112825989723206
221,222,680,160,80,160,160,120,0,0.0,5,0.0033333333333333,2,0.0066666666666666,10,0,0.0,0,0.0,0.0909090909090909,35,3.1818181818181817,28.514759959141998,2.310861423220974,300,0.9207068085670472,0.9819202423095704,0.9453020691871644,170,164.0,8439.8,79,34,18,25,0.845025360584259,0.9560539722442628,0.8745282888412476,0.847108781337738,0.9436197876930236,0.8798643946647644
222,223,800,160,160,160,160,160,0,0.0,7,0.0059880239520958,1,0.0029940119760479,12,1,0.0029940119760479,1,0.0029940119760479,0.0833333333333333,42,3.5,31.8058764367816,2.2724137931034485,334,0.9145053029060364,0.985134482383728,0.9398621916770936,190,159.75,2356.568181818182,83,29,14,22,0.883414089679718,0.969749629497528,0.8991599678993225,0.8898986577987671,0.9550365209579468,0.912222683429718
223,224,680,160,120,120,160,120,1,0.0030864197530864,5,0.0308641975308641,0,0.0,10,1,0.0030864197530864,0,0.0,0.1818181818181818,48,4.363636363636363,56.93407455853501,1.9640287769784173,324,0.8725088834762573,0.9719926714897156,0.9043107628822328,163,148.8181818181818,5843.963636363636,45,22,22,30,0.8686175346374512,0.9681968688964844,0.8839074969291687,0.8403916954994202,0.9421160221099854,0.8841973543167114
224,225,520,120,120,160,120,0,0,0.0,1,0.0,0,0.0,8,1,0.0033222591362126,1,0.0033222591362126,0.25,43,5.375,36.940982142857145,2.095238095238096,301,0.8626977801322937,0.9766778349876404,0.9148180484771729,159,209.375,4361.982142857143,62,42,15,23,0.8424273729324341,0.9672319293022156,0.882588267326355,0.8170422315597534,0.9419904351234436,0.883222222328186
225,226,400,80,80,80,80,80,0,0.0,2,0.0128205128205128,0,0.0,7,4,0.017094017094017,0,0.0,0.1428571428571428,21,3.0,43.81632075471697,2.056603773584906,234,0.9020617604255676,0.9846203327178956,0.951302707195282,135,188.7142857142857,1844.571428571429,54,14,16,13,0.8392525911331177,0.959177017211914,0.8702996373176575,0.8215301632881165,0.94139301776886,0.8763271570205688
226,227,920,160,200,160,200,200,0,0.0,7,0.0059880239520958,1,0.0029940119760479,12,1,0.0029940119760479,1,0.0029940119760479,0.0833333333333333,42,3.5,31.8058764367816,2.2724137931034485,334,0.9145053029060364,0.985134482383728,0.9398621916770936,190,159.75,2356.568181818182,83,29,14,22,0.883414089679718,0.969749629497528,0.8991599678993225,0.8898986577987671,0.9550365209579468,0.912222683429718
227,228,560,120,120,120,120,80,0,0.0,2,0.0202020202020202,4,0.0134680134680134,8,4,0.0134680134680134,3,0.0101010101010101,0.1,46,4.6,58.3247317073171,1.9471544715447155,297,0.9104731678962708,0.9815472960472108,0.9387413859367372,151,148.8,2836.8444444444444,51,14,21,19,0.8622432947158813,0.9608253240585328,0.8781235814094543,0.8322739601135254,0.938024401664734,0.8728512525558472
228,229,280,80,40,40,80,40,0,0.0,2,0.0,2,0.009009009009009,7,0,0.0,0,0.0,0.0909090909090909,33,3.0,63.04000000000004,1.9747474747474747,222,0.9032217264175416,0.9793752431869508,0.9265590906143188,124,106.9090909090909,3121.690909090909,49,7,21,24,0.835679292678833,0.9607853293418884,0.8605108857154846,0.815350353717804,0.9383618235588074,0.8592656254768372
229,230,800,160,160,160,200,120,0,0.0,6,0.0171821305841924,2,0.0068728522336769,9,0,0.0,0,0.0,0.1111111111111111,37,4.111111111111111,37.78764478764478,2.146718146718147,291,0.8998334407806396,0.9791454672813416,0.9372194409370422,147,183.77777777777777,11383.194444444443,70,17,16,23,0.8672574162483215,0.966882348060608,0.8800426125526428,0.8543262481689453,0.9500918984413148,0.8856149911880493
230,231,0,0,0,0,0,0,0,0.0,2,0.0,0,0.0,5,1,0.0042735042735042,1,0.0042735042735042,0.4,39,7.8,31.136229665071824,2.071770334928229,234,0.9067582488059998,0.9823250770568848,0.9364749193191528,133,257.2,7722.7,53,20,16,21,0.8554663062095642,0.9614949822425842,0.8790963888168335,0.8347668051719666,0.944148063659668,0.8767535090446472
231,232,480,120,120,80,80,80,1,0.0075187969924812,0,0.0075187969924812,0,0.0,3,3,0.0225563909774436,1,0.0075187969924812,0.0,20,5.0,52.83855769230772,1.9658119658119655,133,0.8363242149353027,0.970938205718994,0.911001443862915,80,172.0,4842.0,23,7,7,16,0.7589665055274963,0.9478011727333068,0.8234437704086304,0.7460359930992126,0.9242592453956604,0.8257278203964233
232,233,520,120,120,120,120,40,0,0.0,3,0.0211640211640211,0,0.0,6,0,0.0,0,0.0,0.1428571428571428,24,3.4285714285714284,54.34526315789474,2.0058479532163744,189,0.9119081497192384,0.981608271598816,0.926871418952942,96,146.57142857142858,8595.285714285714,27,14,7,19,0.8481646180152893,0.9697237014770508,0.8714617490768433,0.8305917978286743,0.9480738639831544,0.8601967096328735
233,234,720,160,120,160,160,120,0,0.0,1,0.0078125,0,0.0,5,1,0.00390625,0,0.0,0.6,33,6.6,19.796230769230803,2.141025641025641,256,0.9157240986824036,0.9822391271591188,0.9382641911506652,138,291.6,6089.8,56,32,16,15,0.8677271008491516,0.9669011831283568,0.8780837059020996,0.8427726626396179,0.944737195968628,0.8755890727043152
234,235,520,120,120,120,120,40,0,0.0,3,0.0067340067340067,3,0.0101010101010101,9,1,0.0033670033670033,2,0.0067340067340067,0.2,36,3.6,39.41637951807232,2.1646586345381524,297,0.9040555953979492,0.9812383651733398,0.917016863822937,167,164.3,5380.011111111111,66,24,14,21,0.87473464012146,0.9635528326034546,0.8922051191329956,0.8504942059516907,0.9482200145721436,0.8906627893447876
235,236,0,0,0,0,0,0,5,0.0367647058823529,0,0.0,0,0.0,3,0,0.0,13,0.0955882352941176,0.0,11,3.6666666666666665,38.35860000000002,1.984,136,0.8328037261962891,0.9470552802085876,0.9015039801597596,91,239.33333333333331,12049.333333333334,33,5,8,11,0.7836198806762695,0.9315564036369324,0.829947829246521,0.7430362701416016,0.9002087712287903,0.8122433423995972
236,237,520,120,120,80,120,80,0,0.0,5,0.0033222591362126,0,0.0,9,0,0.0,0,0.0,0.1111111111111111,33,3.6666666666666665,38.520815972222245,2.13671875,301,0.921663463115692,0.9861579537391664,0.9513893723487854,169,182.88888888888889,4412.361111111111,73,28,12,14,0.8744304776191711,0.9586560130119324,0.8914011716842651,0.8773334622383118,0.9566563963890076,0.901620626449585
237,238,600,120,120,120,120,120,0,0.0,1,0.0053191489361702,0,0.0,6,0,0.0,0,0.0,0.0,24,3.0,54.85125000000004,2.05,188,0.879970908164978,0.97883540391922,0.929637849330902,97,118.25,3081.3571428571427,51,7,11,8,0.8446112275123596,0.965539276599884,0.8742401003837585,0.8400685787200928,0.9519070386886596,0.8835433721542358
238,239,480,120,120,80,120,40,0,0.0,3,0.0047619047619047,0,0.0,8,1,0.0047619047619047,1,0.0047619047619047,0.1818181818181818,32,2.909090909090909,48.823731501057104,2.1744186046511627,210,0.908593475818634,0.9797354936599731,0.9414420127868652,119,103.63636363636364,3125.6545454545453,45,18,8,10,0.8157145977020264,0.9528425335884094,0.8633624911308289,0.8169773817062378,0.9434006214141846,0.8744604587554932
239,240,840,200,200,200,120,120,0,0.0,6,0.0083333333333333,0,0.0,11,0,0.0,2,0.0055555555555555,0.0,37,3.083333333333333,41.96042993630577,2.127388535031847,360,0.9413888454437256,0.9885182976722716,0.9591377377510072,196,166.91666666666666,5900.44696969697,82,22,23,24,0.858715295791626,0.9564762115478516,0.8749449253082275,0.8437308073043823,0.9420598745346068,0.8776604533195496
240,241,480,120,120,80,80,80,0,0.0,1,0.0069930069930069,5,0.0174825174825174,11,1,0.0034965034965034,0,0.0,0.0,44,3.6666666666666665,53.78278508771932,2.0526315789473686,286,0.91052907705307,0.9839454293251038,0.9554238319396972,129,125.83333333333331,1860.3333333333333,74,15,14,12,0.8670985102653503,0.9668340682983398,0.8929925560951233,0.8426955342292786,0.947705090045929,0.8934364914894104
241,242,680,160,200,120,120,80,0,0.0,2,0.0,0,0.0,10,0,0.0,0,0.0,0.0,41,4.1,42.8686153846154,2.1538461538461537,267,0.8841933012008667,0.9731647968292236,0.8957306742668152,135,147.5,4793.611111111111,59,20,11,19,0.8656398057937622,0.9636975526809692,0.8798598647117615,0.8380680680274963,0.9399306178092957,0.8744598031044006
242,243,520,160,120,120,120,0,0,0.0,11,0.0163934426229508,0,0.0,12,3,0.0098360655737704,1,0.0032786885245901,0.0833333333333333,30,2.5,46.89269230769234,2.123076923076923,305,0.9369012117385864,0.9862797856330872,0.9475058317184448,158,136.41666666666666,3700.628787878788,63,13,12,21,0.840133786201477,0.955605924129486,0.869971513748169,0.8053632378578186,0.9330227375030518,0.8618342280387878
243,244,520,120,120,120,160,0,0,0.0,6,0.0171821305841924,2,0.0068728522336769,9,0,0.0,0,0.0,0.1111111111111111,37,4.111111111111111,37.78764478764478,2.146718146718147,291,0.8998334407806396,0.9791454672813416,0.9372194409370422,147,183.77777777777777,11383.194444444443,70,17,16,23,0.8672574162483215,0.966882348060608,0.8800426125526428,0.8543262481689453,0.9500918984413148,0.8856149911880493
244,245,720,160,160,160,160,80,0,0.0,6,0.014760147601476,3,0.011070110701107,9,2,0.007380073800738,0,0.0,0.0,39,4.333333333333333,32.29479674796751,2.227642276422764,271,0.9143474102020264,0.9821109175682068,0.9209086894989014,160,178.33333333333334,3703.5,58,26,14,18,0.8750696182250977,0.970906138420105,0.9020573496818542,0.8588073253631592,0.9512521624565125,0.9003084897994995
245,246,640,120,160,120,120,120,1,0.0038461538461538,3,0.0076923076923076,1,0.0038461538461538,8,1,0.0038461538461538,3,0.0115384615384615,0.0,27,3.375,38.81138771186441,2.1271186440677967,260,0.8317381739616394,0.9723276495933532,0.906101405620575,153,180.0,4487.142857142857,71,15,3,23,0.8178171515464783,0.9677059650421144,0.8683474659919739,0.7758988738059998,0.9443994164466858,0.8601065874099731
246,247,320,40,120,80,40,40,0,0.0,2,0.0132743362831858,1,0.0044247787610619,3,2,0.0088495575221238,5,0.0221238938053097,0.0,23,7.666666666666667,-12.082367601246077,2.2242990654205608,226,0.7502039670944214,0.9516792893409728,0.8691652417182922,142,465.6666666666667,56161.333333333336,54,21,11,16,0.709568202495575,0.941160261631012,0.7924129366874695,0.6691587567329407,0.9094103574752808,0.7905070781707764
247,248,360,120,40,40,120,40,0,0.0,4,0.0277777777777777,2,0.0111111111111111,6,4,0.0222222222222222,0,0.0,0.1666666666666666,23,3.8333333333333335,51.33501572327047,2.0125786163522013,180,0.86014723777771,0.9795097708702089,0.9107702374458312,101,157.0,3434.4,39,12,6,13,0.8185359239578247,0.9562447667121888,0.8382619619369507,0.8215083479881287,0.938912272453308,0.8530885577201843
248,249,640,160,160,160,160,0,0,0.0,9,0.0089020771513353,0,0.0,14,5,0.0148367952522255,2,0.0059347181008902,0.0,47,3.357142857142857,36.71470588235295,2.2450980392156863,337,0.8899076581001282,0.9776986837387084,0.905873715877533,187,138.5,1495.3461538461538,92,29,21,16,0.8619953989982605,0.9631295800209044,0.8836926817893982,0.853575587272644,0.9478219747543336,0.8850796222686768
249,250,600,160,120,120,120,80,1,0.0025641025641025,9,0.0179487179487179,3,0.0076923076923076,10,3,0.0076923076923076,5,0.0128205128205128,0.1428571428571428,46,3.2857142857142856,38.13108695652176,2.185507246376812,390,0.9110261797904968,0.9747971892356871,0.936420440673828,217,164.85714285714286,7847.67032967033,83,44,21,24,0.8744338750839233,0.9653973579406738,0.8882473111152649,0.8581703305244446,0.9442968368530272,0.8866889476776123
250,251,480,120,80,80,80,120,0,0.0,0,0.0,0,0.0,5,0,0.0,0,0.0,0.2,26,5.2,27.98668421052634,2.192982456140351,194,0.904763638973236,0.9821411967277528,0.9400128126144408,102,212.6,3330.8,43,15,12,22,0.8539100289344788,0.9593831300735474,0.870154082775116,0.8367902636528015,0.9369487166404724,0.8770394325256348
251,252,800,200,200,200,160,40,0,0.0,7,0.008130081300813,1,0.0020325203252032,12,0,0.0,0,0.0,0.1538461538461538,63,4.846153846153846,42.28667517316809,2.0473933649289098,492,0.9002568125724792,0.977059245109558,0.9292023181915284,222,198.92307692307693,8302.076923076924,89,38,30,40,0.8977671265602112,0.972856342792511,0.9161351323127748,0.8763473629951477,0.9533043503761292,0.90817791223526
252,253,600,120,120,80,160,120,0,0.0,3,0.0168918918918918,3,0.0101351351351351,9,0,0.0,0,0.0,0.0,31,3.4444444444444446,22.32274345774349,2.328185328185328,296,0.8970381021499634,0.9811970591545104,0.9383555054664612,151,198.77777777777777,7168.694444444444,66,27,23,18,0.8339903950691223,0.96051025390625,0.8583501577377319,0.8343737125396729,0.9496628046035768,0.8751100301742554
253,254,760,200,120,160,160,120,0,0.0,3,0.0028653295128939,2,0.0057306590257879,9,0,0.0,1,0.0028653295128939,0.2222222222222222,44,4.888888888888889,40.64099396521125,2.038338658146965,349,0.9523078203201294,0.9867544174194336,0.9524326920509338,187,216.66666666666663,2234.25,87,23,13,37,0.8653481006622314,0.9582393169403076,0.8825228214263916,0.8549557328224182,0.937112033367157,0.8821629881858826
254,255,360,120,40,40,120,40,0,0.0,2,0.0098039215686274,0,0.0,6,2,0.0065359477124183,1,0.0032679738562091,0.0,26,4.333333333333333,26.703333333333347,2.077777777777778,306,0.9056893587112428,0.9785870909690856,0.9330661296844482,154,279.3333333333333,13507.466666666667,69,36,13,25,0.8514520525932312,0.9641566276550292,0.8719902634620667,0.8234971761703491,0.9457968473434448,0.8744833469390869
255,256,640,120,120,160,160,80,0,0.0,2,0.0,0,0.0,5,1,0.0042735042735042,1,0.0042735042735042,0.4,39,7.8,31.136229665071824,2.071770334928229,234,0.9067582488059998,0.9823250770568848,0.9364749193191528,133,257.2,7722.7,53,20,16,21,0.8554663062095642,0.9614949822425842,0.8790963888168335,0.8347668051719666,0.944148063659668,0.8767535090446472
256,257,640,160,120,120,160,80,0,0.0,3,0.0037735849056603,3,0.0113207547169811,8,1,0.0037735849056603,1,0.0037735849056603,0.0,27,3.375,31.23139013452914,2.2242152466367715,265,0.9329782724380492,0.9838421940803528,0.9467257261276244,145,190.875,3554.9821428571427,70,19,10,20,0.8540875315666199,0.9572716355323792,0.8779502511024475,0.8604950308799744,0.9426626563072203,0.8876796960830688
257,258,360,120,40,40,120,40,0,0.0,0,0.0,1,0.0047846889952153,6,0,0.0,2,0.0095693779904306,0.0,19,3.1666666666666665,36.2300675675676,2.135135135135135,209,0.7984523773193359,0.957665741443634,0.8536853790283203,131,192.66666666666663,5955.466666666666,56,13,9,10,0.7962777614593506,0.9539441466331482,0.8364214897155762,0.8035211563110352,0.9423617124557496,0.8575221300125122
258,259,440,120,80,80,120,40,0,0.0,0,0.0088888888888888,2,0.0088888888888888,4,1,0.0044444444444444,0,0.0,0.5,28,7.0,27.70075000000002,2.005,225,0.8956859111785889,0.9766151905059814,0.919456422328949,126,306.25,28720.916666666668,47,14,12,19,0.8566039204597473,0.9660924673080444,0.888897716999054,0.8183827996253967,0.9403314590454102,0.8712714910507202
259,260,520,120,120,120,120,40,0,0.0,1,0.0038461538461538,0,0.0,8,3,0.0115384615384615,2,0.0076923076923076,0.125,29,3.625,41.45871044303798,2.092827004219409,260,0.8672836422920227,0.972902774810791,0.9076891541481018,147,178.25,11207.357142857143,56,22,13,22,0.8473832011222839,0.9652152061462402,0.875828742980957,0.8215084075927734,0.9434834718704224,0.8709766268730164
260,261,680,160,120,160,120,120,0,0.0,8,0.0114942528735632,1,0.0028735632183908,13,1,0.0028735632183908,0,0.0,0.0769230769230769,38,2.923076923076923,44.13338056680165,2.138157894736842,348,0.8990849852561951,0.9803506731987,0.9302444458007812,163,143.46153846153845,3577.102564102564,86,19,11,19,0.8551937937736511,0.9661591053009032,0.890140175819397,0.8533207178115845,0.9488643407821656,0.8926175236701965
261,262,680,160,200,120,120,80,1,0.0041322314049586,1,0.0041322314049586,1,0.0041322314049586,9,0,0.0,0,0.0,0.0,41,2.1578947368421053,58.26496499870368,2.123152709359606,242,0.871922492980957,0.9799787402153016,0.9084339737892152,142,65.73684210526316,944.9824561403508,39,14,15,20,0.8588943481445312,0.9622698426246644,0.8826619982719421,0.8528383374214172,0.9444679021835328,0.8829262256622314
262,263,720,160,120,160,160,120,0,0.0,3,0.0045045045045045,1,0.0045045045045045,9,1,0.0045045045045045,1,0.0045045045045045,0.2,28,2.8,51.48551546391754,2.0927835051546397,222,0.9213661551475524,0.986245095729828,0.9421952366828918,123,120.9,2514.5444444444443,47,21,11,14,0.8379626274108887,0.959671139717102,0.8717349767684937,0.836927592754364,0.9490727186203004,0.879278302192688
263,264,400,120,40,80,80,80,1,0.0045454545454545,2,0.009090909090909,2,0.009090909090909,7,2,0.009090909090909,1,0.0045454545454545,0.1428571428571428,23,3.2857142857142856,67.61081081081083,1.8216216216216217,220,0.8393855690956116,0.96459299325943,0.8776178359985352,108,147.71428571428572,4271.571428571428,36,12,14,20,0.8230158090591431,0.9609628319740297,0.8517475128173828,0.7959446310997009,0.9280310273170472,0.851254940032959
264,265,680,160,120,160,120,120,0,0.0,5,0.0,1,0.003030303030303,12,1,0.003030303030303,0,0.0,0.2307692307692307,44,3.3846153846153846,20.861153846153872,2.4326241134751774,330,0.9235647916793824,0.9878811836242676,0.949537992477417,197,150.84615384615384,3012.141025641026,81,31,29,19,0.8487565517425537,0.9617852568626404,0.8779433369636536,0.8354269862174988,0.943121075630188,0.876836359500885
265,266,720,120,120,120,160,200,0,0.0,0,0.0,4,0.0150375939849624,8,1,0.0037593984962406,0,0.0,0.1818181818181818,41,3.727272727272727,48.44561703002881,2.122171945701357,266,0.9151993989944458,0.9814046621322632,0.9408034682273864,139,129.8181818181818,3225.3636363636365,55,23,14,15,0.8797970414161682,0.9661282300949096,0.890049934387207,0.8644849061965942,0.9447946548461914,0.8913590312004089
266,267,600,120,120,120,120,120,0,0.0,3,0.0076628352490421,2,0.0076628352490421,7,0,0.0,0,0.0,0.1428571428571428,34,4.857142857142857,43.42021739130438,2.030434782608696,261,0.9118372201919556,0.9838917255401612,0.9209080934524536,126,196.0,4637.0,56,15,20,16,0.8782603144645691,0.9690947532653807,0.9005200862884521,0.8523047566413879,0.9453754425048828,0.8961355090141296
267,268,480,120,120,80,80,80,0,0.0,10,0.0162162162162162,0,0.0,8,0,0.0,0,0.0,0.375,43,5.375,35.071226340694,2.0378548895899056,370,0.8996722102165222,0.9825788140296936,0.937661588191986,197,245.25,10192.785714285714,66,26,25,21,0.8569406270980835,0.9582338333129884,0.8684197068214417,0.8469133973121643,0.9413766264915466,0.8763155937194824
