id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
259,120,80,80,120,40,3,2,2,2,0,2,3,1,2,0,3,4,3,3,2,2,2,2,2,1
260,120,120,120,120,40,3,3,2,2,0,2,3,3,2,1,3,4,4,3,2,4,3,3,4,3
261,160,120,160,120,120,3,4,4,3,2,2,3,4,3,2,3,4,3,3,3,3,3,3,3,3
262,160,200,120,120,80,2,1,2,2,0,2,1,1,1,0,2,2,2,2,1,2,3,2,2,2
263,160,120,160,160,120,5,2,4,4,5,2,3,2,1,0,3,1,2,2,1,5,5,5,5,5
264,120,40,80,80,80,2,2,2,2,0,2,1,2,3,4,2,2,2,2,0,0,0,0,0,0
265,160,120,160,120,120,4,5,4,4,5,3,2,4,3,2,4,4,5,5,5,5,5,5,5,5
266,120,120,120,160,200,3,4,3,4,2,3,2,1,2,4,3,3,3,3,2,3,2,2,2,2
267,120,120,120,120,120,3,5,3,3,2,2,4,3,1,0,4,4,3,4,2,5,5,5,5,5
268,120,120,80,80,80,3,2,3,3,0,3,2,1,2,1,3,3,2,2,0,3,4,3,3,0
269,80,80,40,80,40,4,5,5,5,5,2,3,2,2,1,4,5,5,5,5,2,3,3,3,4
270,0,0,0,0,0,2,2,2,1,1,2,3,2,3,4,2,2,2,2,0,0,1,2,1,2
271,200,120,200,200,0,5,5,5,5,3,0,2,1,2,0,4,5,5,5,5,5,5,5,5,5
272,0,0,0,0,0,3,2,2,2,0,2,3,3,2,1,3,3,3,3,2,2,2,2,2,2
273,120,120,160,120,160,3,5,4,3,5,3,4,3,2,0,4,5,5,5,5,5,5,5,5,5
274,120,80,80,120,40,2,2,2,1,1,2,1,1,1,0,2,2,2,2,0,0,2,1,0,0
275,120,120,120,120,160,3,4,4,3,5,2,1,2,3,4,3,4,3,3,4,2,2,3,2,3
276,160,160,160,160,40,3,4,4,3,2,3,2,3,3,1,3,4,4,3,1,4,3,4,3,3
277,120,40,40,160,40,4,5,5,4,3,2,4,3,3,1,5,5,5,5,5,4,5,5,4,5
278,120,40,40,160,40,2,3,2,3,1,2,3,1,2,0,2,2,2,2,1,2,2,1,1,1
279,40,40,40,0,40,2,3,3,2,3,2,3,2,1,0,2,1,2,2,2,0,0,0,0,0
280,160,200,160,160,160,4,5,3,4,0,3,4,3,2,1,4,4,4,4,3,4,5,5,4,4
281,200,200,200,200,200,5,5,5,5,5,3,4,4,3,2,5,5,5,5,5,4,4,4,3,4
282,160,120,160,160,80,4,5,5,4,5,2,1,3,2,4,4,5,5,5,5,4,5,3,4,5
283,160,160,200,160,80,5,5,5,5,5,3,4,3,4,2,5,5,5,5,5,5,5,5,4,4
284,120,160,160,160,80,3,5,5,4,4,3,4,2,4,1,3,4,4,3,4,5,5,5,5,5
285,160,160,160,120,120,5,5,4,4,0,3,4,4,3,2,4,5,5,4,2,5,5,5,5,5
286,120,120,120,120,0,3,2,2,2,0,2,3,2,1,0,3,3,3,3,2,2,3,2,2,3
287,80,120,80,120,120,3,4,4,3,5,2,3,3,2,4,3,4,3,3,4,2,3,2,2,2
288,120,120,160,160,80,3,5,4,4,2,2,3,3,2,1,3,4,3,3,2,4,5,5,4,4
289,0,0,0,0,0,2,2,2,2,0,2,1,1,1,0,2,2,2,2,1,2,2,2,2,1
290,200,200,160,160,0,4,5,5,5,0,3,4,5,4,2,4,5,5,5,3,5,5,5,4,4
291,120,160,120,160,0,4,4,4,4,2,3,4,3,4,2,3,4,4,4,4,5,5,5,5,5
292,40,80,120,40,0,1,3,4,3,0,2,3,2,3,1,2,3,3,3,0,4,3,4,3,2
293,200,200,200,200,200,3,5,5,4,3,2,3,3,3,0,3,5,5,4,5,5,5,5,5,5
294,200,120,120,200,120,4,3,2,4,1,2,4,3,3,1,3,2,2,3,2,4,3,4,4,3
295,120,120,160,160,40,4,3,4,4,2,3,4,3,2,3,3,4,5,4,0,3,3,3,3,2
296,0,0,0,0,0,3,2,2,2,0,2,4,3,3,0,2,2,2,2,0,3,2,3,2,0
297,120,120,160,160,120,1,3,3,2,4,2,3,2,1,2,3,2,3,2,3,4,3,4,3,3
298,80,80,120,80,80,3,3,3,3,3,3,2,4,3,2,3,4,4,3,3,2,3,3,2,3
299,160,160,120,160,120,2,4,3,2,0,2,4,3,3,0,4,5,5,5,4,3,3,3,3,4
300,160,160,160,160,160,4,5,5,5,5,5,4,3,5,2,5,5,5,5,5,5,5,5,5,5
301,160,120,80,120,80,4,4,3,4,2,3,4,5,2,1,4,5,5,5,5,3,3,3,3,3
302,160,120,120,120,120,4,5,4,4,5,2,4,3,3,1,3,4,4,3,4,4,4,3,4,4
303,160,120,160,120,80,3,4,4,3,3,3,2,4,3,1,3,4,4,3,2,5,5,4,4,3
304,80,120,120,120,120,3,2,2,2,2,2,3,2,3,4,3,4,4,3,4,2,2,2,2,2
305,160,120,120,160,120,4,3,3,4,0,2,3,2,3,1,3,2,3,2,0,3,4,4,3,3
306,120,200,120,120,200,3,4,3,2,4,3,2,4,3,0,3,3,3,3,4,3,4,3,2,3
307,120,40,40,40,0,2,2,1,2,0,2,2,1,2,0,2,2,2,2,0,1,2,1,1,0
308,0,0,0,0,0,3,2,2,2,0,0,1,2,3,4,3,2,2,2,1,2,2,2,2,1
309,120,120,120,120,120,3,2,2,2,1,1,2,3,2,0,3,3,2,2,1,2,3,3,3,2
310,160,120,160,200,40,4,5,4,5,3,3,2,3,3,2,4,5,5,5,5,4,4,4,3,4
311,120,120,80,120,80,4,5,5,5,0,2,4,3,4,0,4,5,5,4,0,3,3,2,2,2
312,160,120,120,120,120,3,3,3,3,2,2,4,3,2,1,2,4,3,2,3,4,5,4,4,5
313,120,120,120,80,0,2,2,2,2,0,2,3,2,3,4,3,4,4,3,2,3,3,2,2,3
314,160,200,160,200,120,3,5,4,5,2,3,4,4,3,2,4,4,4,4,3,4,5,5,4,5
315,120,120,80,80,80,3,2,2,2,0,2,3,2,3,1,2,3,3,2,2,2,2,3,2,2
316,160,40,40,120,40,2,2,2,2,3,2,1,1,2,0,2,3,3,2,2,1,1,1,1,1
317,160,160,120,160,120,4,5,5,4,4,3,4,5,4,2,4,5,5,5,4,3,2,3,3,3
318,80,120,80,120,120,2,3,2,2,2,2,1,2,1,0,3,2,2,2,1,1,1,1,1,0
319,160,120,160,160,80,4,5,2,4,0,2,3,1,2,0,3,4,3,3,2,4,4,3,3,3
320,80,40,40,80,0,3,2,1,2,0,2,3,2,3,1,2,2,2,2,0,1,2,1,1,0
321,120,120,160,120,0,4,3,2,3,1,3,2,3,3,2,3,3,3,3,2,3,4,3,2,4
322,160,40,40,120,40,4,3,4,4,0,3,2,3,4,0,5,5,5,4,2,4,4,3,3,3
323,0,0,0,0,0,2,2,2,2,0,2,4,3,3,1,1,2,2,2,1,2,2,2,2,3
324,160,120,160,160,0,4,5,5,5,1,2,4,3,4,0,5,5,5,5,0,4,4,4,4,3
325,120,120,160,160,160,3,4,3,4,3,2,3,2,1,4,3,2,2,2,1,2,3,3,2,3
326,160,120,160,120,160,5,5,5,5,5,3,4,4,3,2,4,5,5,4,5,5,5,5,4,5
327,160,120,160,120,0,4,4,4,4,0,3,4,2,3,0,5,5,5,5,2,5,5,5,5,3
328,160,200,160,160,80,4,5,5,4,2,5,4,3,4,2,4,5,5,4,5,4,5,4,3,5
329,120,120,120,120,120,4,4,3,4,2,3,4,2,3,1,4,5,5,4,2,5,5,4,4,4
330,200,200,200,200,200,5,3,3,5,4,2,1,2,2,0,5,5,5,5,5,5,5,5,5,5
331,160,200,160,200,80,4,5,5,5,2,2,3,4,3,2,2,3,3,3,2,5,5,5,5,4
332,120,120,80,80,120,4,2,2,2,2,2,3,1,2,0,3,3,3,3,2,2,1,1,2,0
333,120,120,160,120,160,2,2,2,3,3,2,3,2,3,1,4,4,4,3,2,3,3,3,3,3
334,120,120,160,120,120,5,5,5,5,2,3,4,3,2,1,5,5,5,5,5,5,5,5,5,5
335,80,80,120,80,120,2,4,3,2,5,1,2,3,2,4,3,4,3,3,3,1,2,2,1,2
336,160,120,120,160,40,4,2,2,3,0,2,3,3,2,1,3,4,4,3,2,3,3,4,2,3
337,120,120,120,120,120,5,5,5,5,4,4,3,2,3,1,5,5,5,5,4,4,5,5,4,4
338,160,160,160,160,160,5,5,5,5,4,2,1,3,2,0,4,5,5,5,5,5,5,5,5,5
339,80,120,120,120,80,2,2,2,2,2,2,3,2,3,4,3,3,3,2,2,0,0,0,0,0
340,120,200,120,160,120,2,3,3,2,2,2,3,2,1,4,2,2,2,2,1,3,4,4,3,4
341,120,80,80,160,0,3,2,2,3,0,2,3,3,2,0,4,3,3,3,0,3,2,2,2,0
342,0,0,0,0,0,3,2,2,1,0,2,3,2,3,1,3,3,2,2,0,2,3,3,2,0
343,0,160,160,160,80,2,1,2,2,0,3,2,1,4,0,2,2,2,3,0,1,1,1,1,1
344,120,80,40,40,0,3,2,3,3,1,2,1,3,2,0,3,2,2,3,1,0,0,0,0,0
345,160,200,200,200,200,4,3,5,5,0,4,3,4,4,2,5,5,5,5,3,3,4,3,3,3
346,120,120,120,120,40,2,4,4,3,2,3,2,1,3,0,3,3,3,2,1,2,3,4,2,3
347,160,120,120,120,0,3,2,2,2,0,2,3,1,2,0,3,3,3,3,1,3,4,3,2,3
348,120,40,40,80,40,4,3,3,4,2,2,3,2,1,0,2,2,2,2,1,2,3,3,3,2
349,80,40,40,80,40,3,2,2,2,1,2,1,1,2,0,3,4,4,3,4,3,3,3,2,2
350,0,80,80,80,80,2,4,3,3,3,2,1,3,2,4,2,3,3,2,3,3,3,2,2,1
351,120,80,80,80,80,3,3,2,3,0,2,4,3,4,5,2,2,2,2,0,3,4,4,2,3
352,120,120,120,120,0,4,2,2,3,2,2,3,3,2,0,2,2,2,3,2,5,5,5,5,5
353,160,120,120,120,80,4,4,4,4,2,2,4,3,3,2,2,4,4,3,1,2,3,4,3,1
354,160,160,120,200,120,4,5,5,5,5,3,2,4,3,2,4,5,5,5,3,4,4,4,4,4
355,200,200,160,160,160,5,5,5,5,5,2,4,3,4,0,4,4,4,4,3,4,5,5,4,5
356,200,120,160,120,160,5,5,5,5,4,3,2,1,3,2,4,5,5,5,5,4,5,5,4,5
357,120,200,120,120,120,3,4,3,3,2,3,1,2,3,0,3,3,3,3,4,2,2,3,1,2
358,80,80,80,40,0,2,2,2,2,0,2,1,1,2,0,2,2,2,2,0,0,2,1,1,0
359,160,120,160,120,120,4,5,4,4,2,4,3,3,2,1,5,5,5,5,5,5,5,5,5,5
360,160,200,200,160,40,4,5,5,5,2,3,4,3,2,3,3,5,5,4,4,4,3,4,3,4
361,80,80,80,120,0,2,2,2,2,0,2,1,1,1,0,2,2,2,2,2,1,2,1,1,2
362,80,80,80,80,80,3,2,2,3,2,3,2,1,2,0,3,3,3,3,3,2,3,2,1,3
363,160,120,160,160,80,4,5,4,4,3,2,3,4,3,2,5,5,5,5,5,5,5,5,5,3
364,120,200,160,120,200,4,5,4,4,5,3,4,3,2,1,4,5,5,4,5,4,5,5,4,5
365,160,200,160,120,80,5,5,5,5,5,2,4,3,4,1,4,5,5,5,5,4,5,5,4,5
366,160,120,120,120,40,4,2,2,3,0,2,3,2,3,4,3,4,4,3,0,4,4,4,3,0
367,160,200,160,200,160,4,5,5,5,2,3,4,3,4,2,4,5,5,5,5,5,5,5,5,5
368,160,40,40,120,40,4,5,5,4,1,3,2,4,3,1,4,5,5,5,2,4,4,4,3,5
369,80,40,40,40,80,3,3,2,2,0,2,3,1,2,0,2,2,2,2,2,0,1,0,0,0
370,200,120,160,200,160,5,5,5,5,5,3,4,4,3,0,5,5,5,5,5,5,5,5,5,5
371,160,120,160,160,0,4,4,3,3,2,3,4,2,4,1,4,5,5,4,2,4,3,3,3,3
372,120,120,120,120,0,0,2,3,3,0,2,1,3,2,0,2,4,3,3,0,0,4,2,3,3
373,160,120,160,120,160,4,5,4,3,5,2,3,3,2,1,2,4,4,3,2,3,2,2,3,2
374,120,80,120,120,80,4,2,2,3,0,3,4,3,2,4,4,4,4,4,3,4,5,5,4,5
375,80,120,80,120,80,0,2,2,2,0,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0
376,120,120,120,160,160,4,3,3,4,4,2,3,2,3,1,4,5,5,5,4,5,5,5,4,4
377,80,80,120,80,0,3,2,2,2,0,4,3,2,4,1,4,2,3,2,0,2,3,2,2,1
378,120,80,160,80,120,4,4,3,4,0,2,3,1,2,0,4,4,4,4,2,2,2,2,2,2
379,160,160,120,160,160,5,5,5,5,5,2,3,4,3,0,4,5,5,4,5,5,5,5,5,5
380,160,200,120,120,80,4,5,4,4,0,3,4,4,3,2,3,5,5,4,3,5,5,5,5,4
381,120,80,80,120,80,4,3,2,3,1,2,3,2,3,2,3,2,2,2,0,5,5,5,5,5
382,160,40,40,160,40,2,2,3,2,0,2,1,1,2,0,2,3,2,2,0,0,3,2,1,0
383,120,80,120,80,120,4,5,5,4,5,2,3,4,3,1,3,3,4,3,4,4,2,2,3,3
384,160,120,200,160,120,4,5,4,4,2,3,4,2,3,1,3,4,5,4,3,2,4,4,3,4
385,160,120,160,160,120,5,5,5,5,0,3,4,2,4,0,5,5,5,5,0,5,5,5,4,3
386,120,80,40,40,80,3,2,2,3,0,2,1,2,3,0,2,3,3,2,0,1,0,0,1,0
387,120,160,120,120,120,3,3,2,3,5,2,3,2,3,1,3,4,4,3,4,2,4,3,2,3
388,160,120,120,120,0,3,2,2,2,0,3,2,2,3,4,2,2,2,2,0,3,3,3,2,0
389,160,200,200,160,80,5,5,5,5,5,3,2,4,3,1,4,5,5,5,5,4,5,5,4,5
390,160,200,200,160,120,4,4,4,4,0,3,2,3,3,2,4,5,5,4,3,3,3,3,2,2
391,120,80,80,120,80,4,5,5,5,3,3,4,3,2,1,3,5,5,5,4,5,5,5,5,5
392,200,160,200,200,120,4,5,4,5,3,2,4,3,4,0,5,5,5,5,5,5,5,5,5,5
393,160,160,120,160,120,4,5,5,5,2,3,2,4,3,5,5,5,5,5,5,4,1,3,3,1
394,120,40,40,120,40,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2
395,160,160,160,160,80,5,5,5,5,4,2,4,3,5,0,5,4,5,5,2,4,4,5,4,5
396,120,40,40,80,40,3,2,2,3,0,0,1,2,3,0,3,2,2,2,1,1,1,1,1,1
397,160,200,120,120,40,4,5,5,5,1,3,4,4,3,2,5,5,5,5,3,5,5,5,5,5
398,200,40,40,120,0,5,5,5,5,2,3,4,2,3,1,4,5,5,5,0,5,5,5,5,5
399,160,160,160,160,80,5,5,5,5,3,2,3,3,2,1,2,4,3,3,4,4,4,5,4,3
400,120,200,160,120,80,3,4,4,3,2,3,2,3,2,1,4,5,5,4,2,4,4,3,3,4
401,160,120,120,120,120,3,3,3,3,2,2,3,2,3,1,3,4,4,3,2,4,5,5,4,5
402,160,160,200,160,160,4,3,2,3,2,3,2,2,3,1,5,5,5,5,5,5,5,5,4,4
403,80,40,40,80,0,2,2,2,2,0,2,1,2,1,0,2,2,2,2,0,0,0,0,0,0
404,0,0,0,0,0,2,2,2,2,2,2,1,3,2,0,2,3,2,2,2,1,2,2,1,3
405,120,120,120,120,120,3,2,3,4,1,2,3,1,2,0,2,2,2,2,1,1,1,1,1,2
406,120,40,40,120,40,2,3,3,3,2,3,2,4,3,1,2,3,2,2,2,2,3,3,2,3
407,120,80,80,80,40,3,3,3,4,1,3,2,1,4,0,2,3,3,3,0,5,5,5,5,5
408,0,0,0,0,0,3,2,2,3,2,3,2,1,3,0,3,4,4,3,3,2,3,3,2,3
409,160,120,160,160,40,3,5,4,4,2,2,3,2,1,3,2,3,3,3,2,2,3,3,3,2
410,80,80,120,80,80,4,2,3,4,0,2,3,3,2,1,3,5,5,3,2,4,4,3,3,4
411,160,160,120,160,160,3,4,3,3,5,3,2,3,3,1,3,2,2,2,2,2,4,3,2,3
412,160,160,120,160,80,4,5,5,5,4,2,4,3,3,1,4,5,5,4,5,5,5,5,5,4
413,80,80,80,80,80,3,2,2,3,1,1,2,3,2,0,2,2,2,2,2,0,0,0,0,0
414,200,120,120,120,80,4,4,3,3,2,5,4,3,5,2,5,5,5,5,5,5,5,5,5,5
415,120,160,160,120,80,4,5,4,4,3,2,4,3,3,2,3,4,4,4,4,2,3,2,3,2
416,120,120,120,120,120,4,3,4,4,0,2,3,4,3,0,4,3,3,4,0,4,3,4,3,3
417,80,120,120,120,80,3,2,2,2,1,2,3,2,3,1,2,4,3,3,3,3,4,4,3,4
418,160,200,160,160,200,5,5,5,5,5,3,2,4,3,1,4,5,5,4,5,5,5,5,5,5
419,80,120,80,80,80,3,4,3,3,3,2,3,2,3,4,3,4,3,3,3,3,3,4,3,4
420,160,120,120,160,80,3,2,2,3,1,2,3,1,2,0,3,2,2,2,0,2,4,2,2,0
421,120,160,160,160,200,3,5,5,5,5,4,3,3,2,1,2,4,4,3,4,1,2,3,1,2
422,120,120,120,120,0,3,2,2,3,1,3,2,1,3,0,2,2,2,2,0,3,3,3,3,3
423,160,120,120,160,120,4,3,3,4,0,2,3,3,2,0,5,5,5,5,5,5,5,5,5,5
424,120,120,120,120,120,3,4,3,3,2,2,3,4,3,1,3,4,4,4,2,3,3,3,3,2
425,120,120,160,120,160,5,5,5,5,5,3,2,4,3,1,3,4,4,4,4,5,5,5,5,5
426,160,120,120,160,40,2,2,2,2,2,2,3,1,2,0,2,2,2,2,1,0,0,0,0,0
427,160,200,160,160,160,4,5,5,5,5,3,2,4,3,1,5,5,5,4,5,4,4,3,3,3
428,120,120,120,120,80,4,4,4,3,2,3,2,3,2,1,3,4,4,3,2,3,3,3,2,2
429,120,120,120,120,120,3,2,2,3,0,3,2,4,3,1,3,4,5,4,1,5,5,5,4,4
430,200,160,200,160,0,4,3,3,4,0,3,2,2,3,1,2,3,3,2,1,3,4,4,3,4
431,120,80,80,80,80,3,4,4,3,5,3,2,3,3,4,3,5,5,4,5,5,5,4,4,4
432,160,120,120,120,80,3,2,2,2,0,3,4,3,2,4,3,4,4,3,1,5,5,5,5,5
433,160,160,160,160,0,5,5,5,5,0,3,4,4,3,2,5,5,5,5,0,5,5,5,5,5
434,160,200,200,200,200,4,5,5,5,5,2,4,3,3,5,4,5,5,4,5,4,3,4,3,4
435,160,160,160,120,80,4,5,5,4,2,2,4,3,3,1,3,4,3,3,2,5,5,5,5,5
436,160,80,40,80,40,2,2,2,3,0,2,3,3,2,1,2,1,2,2,1,2,2,2,2,1
437,120,120,120,120,120,4,5,5,5,2,2,3,4,3,0,3,4,4,3,4,4,5,4,4,5
438,160,120,120,120,0,2,2,2,3,0,2,3,4,3,0,2,2,2,2,0,4,3,3,3,1
439,120,120,120,160,120,3,5,4,4,5,3,2,4,3,2,2,4,4,4,4,0,2,2,0,2
440,120,80,80,120,80,2,2,2,2,1,2,1,1,2,0,2,2,2,2,1,4,3,3,3,3
441,120,120,160,160,120,3,4,4,4,5,3,2,1,3,4,2,4,4,3,4,3,3,4,3,3
442,120,160,120,120,160,3,4,4,2,5,2,4,3,3,1,3,4,4,4,4,3,4,3,2,3
443,0,0,0,0,0,2,1,3,2,1,0,2,1,1,0,2,1,2,2,1,0,0,0,0,0
444,120,0,160,120,80,4,4,3,4,0,2,3,2,3,1,3,3,3,3,0,5,5,5,4,4
445,80,40,40,40,0,2,0,2,2,0,2,1,2,3,1,2,1,1,2,1,0,0,0,0,0
446,80,80,80,120,120,2,2,2,2,2,0,1,2,1,1,2,2,2,2,2,1,1,1,1,2
447,160,40,40,160,0,4,2,4,4,3,3,2,3,2,4,3,4,4,3,4,3,4,3,3,3
448,80,120,120,80,80,3,4,4,5,3,2,4,3,2,5,2,2,2,2,2,2,2,2,2,3
449,160,40,40,160,40,4,3,3,4,1,2,4,3,2,1,4,4,4,4,0,4,5,5,4,4
450,200,200,200,200,200,4,5,5,4,0,3,2,4,3,0,5,5,5,5,3,5,5,5,5,5
451,160,160,160,160,80,4,5,5,4,3,2,4,3,3,1,5,5,5,5,5,4,5,5,5,5
452,0,0,0,0,0,3,2,3,3,4,2,1,1,2,0,2,1,1,2,1,0,0,0,0,0
453,160,160,160,160,160,4,5,5,5,5,3,2,2,3,1,4,5,5,5,5,5,5,5,5,4
454,160,160,120,160,0,3,2,3,2,0,2,3,2,1,0,2,1,2,2,1,0,0,0,0,0
455,120,160,120,120,120,4,5,5,5,2,3,2,4,3,1,4,5,5,5,5,5,5,5,4,4
456,160,40,40,200,40,4,5,5,5,5,3,2,1,3,0,4,5,5,5,5,4,5,5,4,5
457,0,0,0,0,0,3,4,4,4,3,2,4,3,2,1,3,4,3,3,2,2,3,2,2,2
458,200,160,120,160,40,4,3,3,4,0,2,1,1,2,0,4,4,3,4,2,3,3,3,2,2
459,120,200,120,160,0,3,4,4,4,0,2,3,3,2,1,3,3,3,2,0,5,3,3,3,0
460,120,80,120,80,80,3,5,4,4,2,3,2,1,3,4,3,3,3,3,2,2,1,2,2,1
461,160,80,80,0,0,4,3,4,4,0,2,3,3,2,0,5,5,5,5,5,5,4,4,4,3
462,160,120,120,160,160,4,4,4,4,5,3,2,2,1,4,4,5,5,5,5,4,4,3,3,2
463,80,120,120,120,80,3,4,2,3,0,2,3,3,3,2,3,4,5,4,3,4,3,4,3,3
464,80,80,80,80,120,4,4,3,3,2,2,3,3,2,1,3,4,4,3,2,3,4,3,3,2
465,160,120,80,80,120,4,3,3,3,0,2,3,2,3,1,5,5,5,5,5,3,3,3,3,0
466,160,160,120,120,120,4,5,5,4,5,2,3,3,2,2,4,5,5,5,5,4,4,4,4,4
467,120,120,120,120,40,4,5,5,4,4,2,3,3,2,1,3,5,5,3,4,5,5,5,5,5
468,200,200,160,160,120,5,4,4,5,2,2,3,4,3,0,2,4,3,3,3,5,5,5,4,5
469,160,120,120,160,160,4,2,2,3,2,2,3,1,2,0,2,3,3,2,1,2,4,3,4,4
470,160,120,160,200,120,4,4,4,4,2,3,4,3,2,1,5,5,5,5,5,4,5,5,4,5
471,40,40,40,40,40,4,3,2,3,4,2,1,2,1,0,2,2,2,2,0,3,2,2,1,2
472,80,120,120,120,160,2,3,2,2,4,2,4,3,2,5,2,2,2,2,3,2,3,2,1,3
473,160,200,120,160,120,5,5,4,5,3,3,2,4,3,3,4,5,5,5,5,4,4,4,4,4
474,160,160,160,120,80,4,2,2,3,0,2,3,2,2,1,5,5,5,5,5,4,3,3,3,2
475,0,0,0,0,0,5,2,3,4,2,2,1,3,2,0,4,2,2,4,1,2,2,3,2,2
476,120,120,160,160,40,4,3,4,4,2,3,2,4,3,0,4,5,5,5,5,4,4,5,5,5
477,160,200,120,120,0,3,4,3,3,0,3,4,2,3,1,3,3,2,2,0,5,5,5,5,5
478,120,40,80,80,80,1,2,3,2,1,2,1,2,3,2,3,4,3,2,3,1,1,1,1,2
479,120,120,120,200,200,4,4,4,4,4,2,3,2,1,0,4,5,5,5,5,3,4,3,3,4
480,120,120,120,120,80,5,2,2,3,0,2,3,2,1,2,4,4,4,4,0,5,5,4,4,3
481,160,120,80,120,40,4,3,4,5,2,3,2,4,3,5,5,5,5,5,4,5,0,0,5,0
482,200,40,40,200,40,5,4,5,5,5,2,1,3,2,0,5,5,5,5,3,3,4,4,3,4
483,160,200,200,120,0,4,5,5,4,2,1,2,3,4,0,4,4,5,5,2,5,5,5,5,5
484,120,120,120,120,80,3,3,3,2,3,3,2,1,4,0,3,4,5,4,3,3,5,5,4,5
485,200,200,200,200,200,4,5,5,4,2,3,4,2,3,0,5,5,5,5,0,5,5,5,5,5
486,80,120,80,40,80,3,4,3,2,0,2,1,1,2,0,3,3,4,3,0,2,2,2,2,2
487,120,120,80,80,40,3,2,1,2,1,2,1,2,1,0,2,2,2,2,0,3,3,2,2,2
488,80,200,80,120,0,2,3,2,2,0,2,3,1,3,0,1,2,2,2,0,1,1,1,1,1
489,120,40,40,120,40,2,0,2,3,2,2,0,1,3,0,2,1,1,2,2,0,1,0,1,0
490,120,200,120,120,160,4,5,5,5,5,2,4,3,4,5,3,4,4,3,4,4,4,4,3,4
491,200,200,200,200,200,5,4,5,5,5,3,4,4,3,2,4,5,5,5,5,5,5,5,5,5
492,160,200,200,200,160,5,5,5,5,2,3,4,4,3,2,5,5,5,5,2,4,5,5,4,4
493,200,200,200,160,160,5,5,5,5,5,3,4,4,3,2,5,5,5,5,5,5,5,5,5,5
494,120,120,120,80,80,3,3,4,4,2,2,3,2,1,2,2,3,2,2,0,2,3,3,2,1
495,160,40,40,200,40,5,4,4,5,2,4,3,3,2,1,3,4,4,4,5,5,5,5,5,5
496,120,120,120,120,80,4,4,4,5,2,3,4,3,2,1,5,5,5,5,2,5,4,3,4,2
497,120,160,120,120,80,3,4,3,4,2,2,3,1,2,0,3,3,3,3,2,4,4,3,3,4
498,160,120,160,120,160,4,5,5,4,2,3,2,4,3,2,5,5,5,5,5,5,5,5,5,5
499,160,160,160,120,0,4,4,3,3,2,2,4,3,3,1,4,4,4,4,1,0,0,0,0,0
500,160,120,160,160,160,4,5,4,4,5,3,2,4,3,0,3,4,5,5,2,4,4,4,3,3
501,200,200,200,200,0,5,5,5,5,2,2,4,3,4,0,5,5,5,5,5,3,5,4,4,4
502,160,40,40,160,40,3,4,3,4,3,2,1,2,3,0,4,5,5,4,5,2,3,3,2,3
503,80,80,80,80,80,2,2,2,2,2,2,1,2,1,0,3,3,2,3,3,3,2,3,2,0
504,120,120,80,80,80,3,2,3,3,1,2,3,2,3,1,2,2,2,2,0,0,0,0,0,0
505,120,120,160,120,0,4,5,5,4,0,4,3,3,2,1,3,5,5,4,0,5,4,4,4,3
506,200,200,200,200,200,4,3,3,4,1,3,2,1,2,0,4,5,5,5,5,5,5,5,5,5
507,120,120,120,160,160,3,2,3,3,2,2,3,1,3,4,4,4,4,3,2,3,3,3,3,3
508,0,0,0,0,0,2,2,0,2,0,1,2,3,2,0,2,2,2,2,0,0,0,0,0,0
509,80,80,80,80,80,3,4,3,3,4,2,4,3,3,1,2,3,3,3,3,3,4,3,3,3
510,160,200,200,160,160,5,5,5,5,2,3,4,3,4,2,5,5,5,5,2,5,5,5,5,4
511,160,120,80,120,80,4,5,5,5,5,3,4,3,2,1,4,5,5,5,5,3,4,4,3,4
512,160,200,200,200,0,4,5,5,5,2,3,4,5,4,2,5,5,5,5,3,4,5,5,4,4
513,160,200,160,160,160,5,5,5,5,0,3,2,4,3,0,4,5,5,5,2,5,5,4,4,3
514,80,160,120,200,160,2,3,3,3,3,2,3,2,1,4,3,4,3,3,3,2,3,2,2,2
515,200,200,200,200,0,4,3,2,4,0,3,4,3,2,1,5,5,5,5,2,4,4,4,4,4
516,120,160,120,160,120,4,4,5,5,4,2,3,4,3,1,3,4,4,3,3,4,5,5,4,4
517,80,40,80,80,80,2,2,2,2,3,2,4,3,2,4,2,3,2,2,3,1,1,1,1,1
518,160,120,160,160,120,3,4,2,2,4,2,3,2,1,0,2,2,2,2,1,2,2,2,2,2
519,160,120,120,120,200,4,4,3,4,5,3,2,3,2,1,3,4,4,4,4,3,4,3,2,4
520,80,40,40,160,40,3,3,3,3,5,2,1,1,2,0,3,4,3,3,4,3,3,3,3,3
521,80,80,80,80,80,2,2,2,1,0,2,1,2,3,0,3,2,3,2,0,3,2,3,2,0
