id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
259,120,80,80,120,40,1,2,1,0,0,1,2,2,1,0,2,2,2,2,0,0,4,2,0,0
260,120,120,120,120,40,1,2,1,2,0,2,3,2,3,0,2,2,2,2,1,1,0,0,0,0
261,160,120,160,120,120,3,4,5,4,2,2,3,2,4,0,2,2,2,2,2,2,1,4,1,2
262,160,200,120,120,80,1,2,1,1,1,0,2,2,2,1,1,2,2,2,1,1,0,0,0,0
263,160,120,160,160,120,3,2,3,3,4,4,3,2,3,2,5,5,2,5,0,4,4,4,2,4
264,120,40,80,80,80,1,2,2,3,0,2,2,2,2,0,2,2,2,2,0,0,0,0,1,0
265,160,120,160,120,120,4,3,4,3,2,4,3,2,4,5,5,5,5,5,2,2,2,4,0,3
266,120,120,120,160,200,3,3,3,5,3,0,2,2,2,2,2,2,2,2,1,1,2,1,2,4
267,120,120,120,120,120,3,4,3,3,2,4,3,4,3,2,4,2,3,4,0,2,3,2,2,2
268,120,120,80,80,80,3,2,2,3,0,0,2,2,2,0,2,2,2,1,0,3,4,2,1,3
269,80,80,40,80,40,5,5,5,5,5,3,2,3,4,5,5,5,5,5,5,0,0,0,0,0
270,0,0,0,0,0,1,2,2,1,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0
271,200,120,200,200,0,5,5,5,5,3,3,2,3,3,2,5,5,5,5,5,1,4,3,4,3
272,0,0,0,0,0,0,1,0,1,0,3,2,2,4,0,2,1,2,2,0,2,3,4,2,1
273,120,120,160,120,160,4,5,5,4,5,4,3,4,3,5,4,5,5,5,5,4,4,3,4,5
274,120,80,80,120,40,1,0,1,0,1,0,2,2,2,0,0,2,2,1,0,1,4,2,2,1
275,120,120,120,120,160,2,5,4,5,5,4,2,2,1,0,4,4,3,4,3,0,4,3,0,4
276,160,160,160,160,40,2,3,2,4,0,4,3,2,4,0,5,5,4,4,0,2,1,0,4,3
277,120,40,40,160,40,4,2,3,4,2,4,3,2,3,2,5,5,5,5,5,4,4,3,2,4
278,120,40,40,160,40,2,1,1,2,1,2,2,2,2,0,0,2,1,1,0,0,1,4,0,0
279,40,40,40,0,40,2,2,2,2,2,0,1,2,1,0,1,2,2,2,0,0,0,2,2,1
280,160,200,160,160,160,3,4,3,4,2,3,3,3,4,0,5,5,5,5,4,4,4,3,4,2
281,200,200,200,200,200,5,5,5,5,5,4,4,3,3,3,5,5,5,5,4,4,4,4,3,4
282,160,120,160,160,80,5,5,5,5,5,3,2,3,4,3,4,5,5,5,5,0,1,4,2,3
283,160,160,200,160,80,4,5,5,5,5,3,2,3,4,0,5,5,5,5,5,2,4,5,3,4
284,120,160,160,160,80,4,5,5,4,3,3,2,2,2,2,2,4,3,2,1,3,4,4,2,4
285,160,160,160,120,120,5,5,5,5,3,3,2,2,2,0,4,5,5,4,0,3,4,3,2,3
286,120,120,120,120,0,2,2,1,1,0,2,1,2,1,1,2,1,1,2,0,0,1,0,0,2
287,80,120,80,120,120,4,5,5,4,5,1,2,2,2,2,4,4,3,3,4,0,1,4,0,0
288,120,120,160,160,80,3,5,3,3,2,4,3,3,4,1,4,5,4,4,0,1,5,4,0,2
289,0,0,0,0,0,1,2,2,1,0,0,1,2,2,0,1,0,2,0,0,1,2,1,1,0
290,200,200,160,160,0,5,5,5,5,0,4,3,2,4,0,5,5,5,5,2,5,4,4,3,2
291,120,160,120,160,0,5,5,5,5,5,3,2,4,5,2,5,5,5,5,5,4,3,4,2,2
292,40,80,120,40,0,3,4,4,3,1,4,3,2,4,0,3,2,2,2,0,2,4,2,2,3
293,200,200,200,200,200,4,5,5,3,3,4,3,2,4,2,2,5,3,2,2,4,5,4,4,4
294,200,120,120,200,120,4,3,4,5,2,4,3,2,2,0,0,1,2,1,0,1,4,0,2,3
295,120,120,160,160,40,3,5,5,4,2,3,3,2,4,2,4,5,5,5,2,2,4,3,2,3
296,0,0,0,0,0,1,2,1,2,0,1,2,2,4,0,0,1,2,2,0,4,2,2,3,2
297,120,120,160,160,120,4,5,5,4,5,2,3,2,2,0,2,2,2,1,2,2,2,2,2,2
298,80,80,120,80,80,3,5,5,3,3,2,3,2,3,2,2,2,2,2,2,0,0,2,1,4
299,160,160,120,160,120,4,4,3,4,2,1,2,3,4,0,4,5,4,4,1,5,4,2,4,5
300,160,160,160,160,160,5,5,5,5,5,4,3,3,4,3,5,5,5,5,5,4,3,4,2,5
301,160,120,80,120,80,4,5,4,3,2,5,3,2,4,0,5,5,5,5,4,2,2,2,2,2
302,160,120,120,120,120,3,3,3,3,3,4,3,2,4,3,4,5,5,4,5,4,5,2,4,5
303,160,120,160,120,80,4,5,5,3,3,2,3,3,2,3,2,3,2,2,3,2,4,3,1,0
304,80,120,120,120,120,2,3,2,2,1,2,2,2,2,2,2,2,2,2,0,1,0,1,0,2
305,160,120,120,160,120,3,2,2,3,0,0,2,2,2,1,2,0,2,2,0,4,5,4,2,1
306,120,200,120,120,200,3,4,3,3,4,1,2,2,4,0,1,3,2,2,2,2,0,3,1,4
307,120,40,40,40,0,1,2,1,2,0,0,1,2,2,1,0,2,0,0,0,2,2,2,2,2
308,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,1,2,1,1,0,0,0,2,4,2
309,120,120,120,120,120,2,3,1,2,0,0,2,2,2,0,2,2,2,2,0,2,1,0,0,0
310,160,120,160,200,40,5,5,5,5,4,3,2,3,3,0,4,2,2,4,3,4,4,4,4,2
311,120,120,80,120,80,4,5,5,5,2,4,3,2,4,0,2,2,3,3,0,1,4,2,4,2
312,160,120,120,120,120,3,5,5,3,3,3,2,2,3,3,2,4,3,2,3,0,1,4,0,2
313,120,120,120,80,0,1,3,2,2,0,3,2,2,4,0,2,1,2,2,0,2,2,2,4,2
314,160,200,160,200,120,4,5,5,4,2,4,3,2,4,2,5,5,5,5,3,2,5,5,4,5
315,120,120,80,80,80,2,2,2,2,0,2,3,2,2,0,2,2,2,2,0,0,2,4,0,0
316,160,40,40,120,40,0,1,2,2,2,0,2,2,0,0,2,1,2,1,0,0,1,0,1,4
317,160,160,120,160,120,4,5,4,5,4,4,3,4,4,3,5,5,5,5,5,2,4,5,3,4
318,80,120,80,120,120,2,3,2,3,2,0,2,2,2,0,2,2,1,2,1,0,0,1,2,3
319,160,120,160,160,80,2,4,3,3,1,3,3,3,4,0,4,4,2,4,2,0,4,2,2,0
320,80,40,40,80,0,1,1,2,1,1,3,3,4,5,3,0,0,2,0,0,2,2,2,0,0
321,120,120,160,120,0,3,2,1,3,0,4,3,4,3,2,2,2,2,2,0,2,3,2,1,4
322,160,40,40,120,40,4,3,3,3,0,4,3,2,4,0,2,1,2,2,0,2,4,3,5,2
323,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
324,160,120,160,160,0,5,5,4,3,2,3,2,4,3,0,4,5,5,5,0,2,2,2,4,0
325,120,120,160,160,160,3,3,3,3,3,0,2,2,1,0,2,2,2,2,1,1,4,3,2,3
326,160,120,160,120,160,5,5,5,5,5,4,3,3,4,3,4,5,5,5,5,4,5,5,4,5
327,160,120,160,120,0,4,3,4,3,0,4,3,4,3,0,5,5,5,5,0,5,5,5,5,5
328,160,200,160,160,80,4,5,4,4,1,3,2,3,4,0,5,5,5,5,4,4,4,5,3,5
329,120,120,120,120,120,4,4,5,3,0,4,3,2,4,2,4,3,3,4,1,5,4,4,5,2
330,200,200,200,200,200,4,3,3,3,1,2,2,2,2,2,4,5,5,5,2,2,4,2,1,4
331,160,200,160,200,80,5,3,3,5,2,1,2,2,4,0,4,2,2,4,0,4,5,5,4,5
332,120,120,80,80,120,2,2,1,3,2,2,2,2,2,0,2,2,2,2,1,2,1,2,0,0
333,120,120,160,120,160,2,1,2,3,2,2,2,2,4,0,2,1,1,1,0,2,4,2,5,2
334,120,120,160,120,120,5,4,4,5,1,4,4,3,4,3,5,5,5,5,5,2,5,4,2,4
335,80,80,120,80,120,2,3,3,3,3,0,2,2,2,2,2,5,3,3,3,4,5,2,3,3
336,160,120,120,160,40,4,5,4,4,2,3,3,2,3,2,2,3,4,3,1,1,4,2,3,2
337,120,120,120,120,120,4,5,5,4,2,3,2,2,3,2,5,5,5,5,5,3,4,3,2,1
338,160,160,160,160,160,5,5,5,5,2,4,3,4,5,3,5,5,5,5,5,4,4,2,5,5
339,80,120,120,120,80,2,3,3,2,2,0,2,2,2,0,2,2,2,2,0,0,1,1,0,2
340,120,200,120,160,120,1,3,3,3,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,1
341,120,80,80,160,0,2,2,1,2,0,0,2,2,2,2,4,5,4,3,0,4,3,4,2,1
342,0,0,0,0,0,1,3,2,1,0,0,2,2,0,0,2,2,2,2,0,0,3,0,3,1
343,0,160,160,160,80,0,2,2,2,0,0,2,2,2,0,1,2,2,2,0,0,0,4,3,5
344,120,80,40,40,0,3,1,2,3,1,0,0,2,2,1,2,1,2,2,1,0,0,0,4,3
345,160,200,200,200,200,5,4,5,5,2,4,3,2,4,0,5,5,5,5,4,5,5,4,5,5
346,120,120,120,120,40,3,5,3,2,1,3,3,4,3,0,2,3,2,2,0,4,2,4,2,1
347,160,120,120,120,0,2,2,2,2,2,3,2,2,3,2,2,2,2,1,0,2,2,4,5,5
348,120,40,40,80,40,2,3,1,3,2,2,2,2,2,2,0,2,2,2,0,0,2,1,2,0
349,80,40,40,80,40,3,2,4,2,0,0,2,2,2,0,2,2,2,1,0,1,4,5,3,0
350,0,80,80,80,80,1,3,3,4,4,4,3,4,3,5,1,2,2,2,2,4,3,4,5,5
351,120,80,80,80,80,1,2,2,1,0,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0
352,120,120,120,120,0,3,1,1,2,0,2,2,2,2,0,4,0,2,1,0,0,0,0,0,0
353,160,120,120,120,80,4,3,2,4,0,3,3,3,2,0,5,5,5,5,3,3,5,4,2,0
354,160,160,120,200,120,5,5,5,5,5,4,3,3,4,3,5,5,4,5,2,4,4,5,2,4
355,200,200,160,160,160,5,5,5,5,5,4,3,4,3,5,4,5,5,5,0,2,3,1,0,2
356,200,120,160,120,160,5,5,5,4,1,4,3,2,4,0,5,5,5,5,4,4,5,4,2,3
357,120,200,120,120,120,3,2,2,3,2,0,2,2,2,2,3,2,3,2,1,2,2,2,0,2
358,80,80,80,40,0,1,2,3,2,0,3,2,2,4,0,0,1,2,2,0,0,1,2,1,0
359,160,120,160,120,120,4,5,4,4,1,3,3,4,3,0,5,5,5,5,2,4,2,4,3,1
360,160,200,200,160,40,5,5,5,5,3,4,3,2,4,5,4,5,5,5,4,0,0,0,0,0
361,80,80,80,120,0,1,0,1,1,0,0,1,2,1,0,0,2,2,1,0,0,0,2,1,4
362,80,80,80,80,80,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,4,3,0,4
363,160,120,160,160,80,4,5,5,4,2,4,3,2,4,2,5,5,5,5,5,4,4,2,4,2
364,120,200,160,120,200,5,5,5,5,5,5,3,4,5,3,5,5,5,4,5,2,4,2,3,4
365,160,200,160,120,80,4,5,5,4,3,3,3,4,3,3,5,5,5,5,2,5,3,5,4,2
366,160,120,120,120,40,3,2,1,4,0,3,2,2,3,3,5,5,5,5,0,4,4,2,5,3
367,160,200,160,200,160,5,5,5,5,3,4,3,4,4,3,5,5,5,5,5,2,1,4,0,4
368,160,40,40,120,40,3,4,3,4,1,5,3,2,4,0,3,4,2,4,0,4,5,4,2,3
369,80,40,40,40,80,2,2,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,4,0,2
370,200,120,160,200,160,5,5,5,5,4,4,3,4,3,5,5,5,5,5,5,5,4,3,4,5
371,160,120,160,160,0,4,1,2,3,0,3,2,2,2,0,3,1,2,4,0,4,3,1,4,5
372,120,120,120,120,0,1,1,0,1,0,0,2,2,1,0,0,2,2,2,0,1,1,1,1,1
373,160,120,160,120,160,3,5,5,4,5,3,2,2,3,0,4,3,4,4,2,0,0,0,0,0
374,120,80,120,120,80,3,5,1,3,1,2,3,2,4,0,2,5,5,4,2,2,1,1,1,1
375,80,120,80,120,80,0,2,2,0,0,0,2,2,2,2,0,2,0,2,0,1,4,0,1,4
376,120,120,120,160,160,4,4,3,4,3,4,3,2,4,0,5,5,5,5,2,2,2,3,0,1
377,80,80,120,80,0,3,3,1,3,1,3,2,3,3,0,2,2,2,2,0,1,0,2,2,2
378,120,80,160,80,120,4,3,4,4,0,1,2,2,2,0,4,2,2,3,0,2,0,4,1,2
379,160,160,120,160,160,5,5,5,5,5,3,3,4,3,3,4,5,5,5,5,4,4,2,3,2
380,160,200,120,120,80,4,3,4,3,0,4,3,2,4,3,5,5,5,5,1,5,4,3,2,0
381,120,80,80,120,80,3,0,1,3,0,3,3,3,3,0,2,2,2,2,0,3,4,0,4,2
382,160,40,40,160,40,1,2,2,3,1,0,1,2,2,0,2,0,1,2,0,0,0,0,0,0
383,120,80,120,80,120,4,5,5,5,4,3,2,3,3,3,5,5,5,5,5,1,1,4,3,0
384,160,120,200,160,120,2,3,2,3,2,3,3,4,3,3,4,5,5,5,5,2,4,3,4,1
385,160,120,160,160,120,4,4,4,2,0,4,3,4,5,0,5,5,5,5,0,4,5,4,3,1
386,120,80,40,40,80,2,1,2,2,0,0,2,2,1,0,2,2,2,2,0,0,1,4,0,2
387,120,160,120,120,120,4,4,4,4,5,3,2,2,2,2,1,3,3,2,3,2,0,3,2,2
388,160,120,120,120,0,3,3,2,2,0,1,2,2,2,0,2,2,2,2,0,4,1,2,1,1
389,160,200,200,160,80,5,5,5,4,5,5,3,4,5,3,5,5,5,5,4,5,5,5,5,5
390,160,200,200,160,120,4,5,4,3,0,3,2,2,4,0,4,5,5,4,0,3,2,4,2,2
391,120,80,80,120,80,4,5,5,4,2,3,2,3,4,0,4,3,2,4,2,5,2,4,5,3
392,200,160,200,200,120,5,5,5,5,4,4,3,4,3,5,5,5,5,5,5,1,4,4,3,4
393,160,160,120,160,120,5,5,5,5,3,4,3,2,4,0,5,5,5,5,4,4,4,3,0,2
394,120,40,40,120,40,1,2,1,0,0,0,2,2,0,0,0,2,0,0,0,1,1,2,2,0
395,160,160,160,160,80,5,5,5,5,3,3,3,4,5,0,5,5,5,5,0,4,5,4,3,5
396,120,40,40,80,40,2,2,1,2,1,0,2,2,2,0,2,2,2,2,0,0,4,2,3,4
397,160,200,120,120,40,5,5,5,5,2,3,3,3,4,0,5,5,5,5,2,5,5,5,5,5
398,200,40,40,120,0,4,5,5,4,2,4,3,4,3,0,5,5,5,5,3,4,4,3,5,1
399,160,160,160,160,80,4,5,4,4,3,3,2,2,3,0,5,4,3,4,2,2,4,3,4,5
400,120,200,160,120,80,4,5,5,4,2,2,3,2,4,0,4,5,5,4,2,4,3,4,2,4
401,160,120,120,120,120,2,2,3,3,2,3,3,4,3,2,5,5,4,4,0,1,4,2,1,2
402,160,160,200,160,160,4,5,5,5,5,4,3,2,4,0,5,5,5,5,5,2,4,2,3,4
403,80,40,40,80,0,1,1,1,0,0,0,1,2,2,2,2,2,2,1,0,1,2,0,1,0
404,0,0,0,0,0,2,0,1,2,1,0,2,2,1,0,0,2,2,2,2,0,1,2,0,2
405,120,120,120,120,120,2,1,1,2,1,4,3,2,4,0,1,2,2,2,0,0,1,0,2,0
406,120,40,40,120,40,2,3,2,2,1,4,3,3,4,3,2,3,2,2,2,1,2,4,5,5
407,120,80,80,80,40,4,5,4,5,1,4,2,2,4,1,4,2,2,2,0,2,3,2,0,0
408,0,0,0,0,0,1,1,2,2,2,0,2,2,0,0,3,1,2,3,1,4,4,5,5,2
409,160,120,160,160,40,3,4,3,3,2,0,2,2,4,0,2,2,1,2,2,0,1,4,2,1
410,80,80,120,80,80,3,2,2,3,1,3,3,3,2,0,2,5,5,3,4,0,1,4,0,3
411,160,160,120,160,160,4,5,5,4,5,3,2,2,4,3,0,2,2,2,2,2,4,2,3,1
412,160,160,120,160,80,5,5,5,5,4,4,4,3,4,3,4,5,5,5,5,0,4,3,4,2
413,80,80,80,80,80,2,0,2,3,0,2,2,2,2,0,0,2,2,2,0,2,4,2,3,2
414,200,120,120,120,80,5,4,4,4,2,4,3,4,5,5,5,5,5,5,5,4,5,4,4,2
415,120,160,160,120,80,5,5,5,5,4,3,3,3,3,2,4,3,5,4,3,4,4,3,0,4
416,120,120,120,120,120,4,2,4,4,1,4,4,3,4,2,4,3,2,3,0,4,4,2,3,2
417,80,120,120,120,80,1,2,2,3,2,2,1,1,4,0,2,4,2,2,2,0,1,2,2,2
418,160,200,160,160,200,5,5,5,5,5,4,3,4,3,5,4,5,5,5,5,4,2,3,1,2
419,80,120,80,80,80,3,3,3,3,3,3,3,4,3,3,2,5,5,2,1,2,4,3,2,3
420,160,120,120,160,80,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,0,0,1,4,0
421,120,160,160,160,200,4,5,5,4,5,4,3,3,4,3,2,5,2,2,2,0,0,3,2,2
422,120,120,120,120,0,3,3,2,3,0,3,2,2,2,0,2,1,2,2,0,2,3,4,1,0
423,160,120,120,160,120,2,2,2,2,2,4,3,2,4,0,4,5,5,3,5,4,4,2,4,0
424,120,120,120,120,120,2,2,3,3,2,3,2,3,4,3,2,2,2,2,0,1,2,3,1,2
425,120,120,160,120,160,5,5,5,5,5,4,3,2,4,5,4,5,5,5,4,3,0,2,4,2
426,160,120,120,160,40,2,2,3,2,0,0,1,2,2,2,2,1,2,1,0,1,1,2,1,1
427,160,200,160,160,160,5,5,5,5,5,4,3,3,4,3,5,5,5,5,4,4,5,4,4,4
428,120,120,120,120,80,2,2,3,2,2,3,2,2,3,3,4,5,5,4,1,0,0,0,0,0
429,120,120,120,120,120,4,4,4,4,1,4,3,4,3,3,4,5,5,5,1,0,4,3,2,4
430,200,160,200,160,0,4,5,5,4,2,1,2,2,2,2,2,2,2,2,0,1,2,4,3,1
431,120,80,80,80,80,4,5,4,3,5,4,3,2,4,3,2,4,4,3,3,2,2,1,2,1
432,160,120,120,120,80,3,4,5,3,1,3,3,3,3,2,4,3,5,5,2,2,4,2,2,0
433,160,160,160,160,0,5,5,5,5,0,3,2,3,4,5,5,5,5,5,0,5,5,4,5,5
434,160,200,200,200,200,5,5,5,5,5,4,3,2,4,5,5,5,5,5,5,2,1,4,3,4
435,160,160,160,120,80,3,5,5,4,3,3,2,4,3,3,3,5,5,3,2,1,2,3,3,1
436,160,80,40,80,40,2,2,2,2,2,0,2,2,2,0,0,1,2,2,1,2,1,4,0,0
437,120,120,120,120,120,4,5,4,4,2,3,3,3,4,5,4,5,5,4,4,2,1,4,2,1
438,160,120,120,120,0,2,2,2,2,0,1,2,2,1,0,2,2,2,2,0,4,4,1,2,3
439,120,120,120,160,120,4,5,5,5,5,3,2,3,4,0,1,4,5,2,3,1,2,2,4,2
440,120,80,80,120,80,2,2,2,3,2,0,1,2,1,2,2,1,2,2,0,0,0,0,0,0
441,120,120,160,160,120,4,5,5,4,5,2,2,2,2,2,4,5,5,4,5,2,4,3,4,1
442,120,160,120,120,160,4,5,4,3,5,2,2,2,4,0,4,4,3,2,4,0,1,4,5,2
443,0,0,0,0,0,2,2,4,3,2,0,2,2,4,0,0,0,2,1,0,0,0,0,1,0
444,120,0,160,120,80,4,4,4,4,2,4,3,4,3,0,4,3,2,3,0,2,3,2,2,0
445,80,40,40,40,0,0,0,0,0,0,0,2,2,2,0,2,1,2,2,1,1,1,1,4,0
446,80,80,80,120,120,1,2,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
447,160,40,40,160,0,5,4,3,5,3,3,3,4,3,3,5,5,5,5,5,0,0,0,0,0
448,80,120,120,80,80,4,5,5,4,4,1,2,2,1,0,2,2,1,2,0,2,1,0,4,2
449,160,40,40,160,40,4,2,3,3,1,4,3,3,4,3,4,5,4,4,2,2,4,3,5,2
450,200,200,200,200,200,3,2,2,3,0,2,3,2,2,0,5,5,5,5,2,1,2,2,1,2
451,160,160,160,160,80,4,5,5,4,2,3,3,4,3,3,4,5,5,4,4,3,3,4,2,5
452,0,0,0,0,0,2,0,1,3,2,0,2,2,2,0,2,0,2,2,3,3,2,4,1,2
453,160,160,160,160,160,4,5,5,4,5,4,3,2,4,5,5,5,5,5,2,3,4,2,2,2
454,160,160,120,160,0,2,2,2,3,0,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2
455,120,160,120,120,120,5,5,5,5,5,4,3,2,4,2,5,5,5,5,5,4,5,4,3,2
456,160,40,40,200,40,5,5,5,5,5,4,3,2,4,3,4,5,5,5,4,3,3,2,3,3
457,0,0,0,0,0,3,5,5,4,4,4,3,2,4,3,4,5,5,5,1,2,1,4,0,2
458,200,160,120,160,40,4,3,3,4,0,2,3,2,4,0,4,2,2,3,0,2,1,2,0,1
459,120,200,120,160,0,3,2,3,3,0,4,3,2,4,0,3,2,2,2,0,2,1,4,0,0
460,120,80,120,80,80,1,3,3,1,2,2,3,2,2,3,2,5,5,4,2,2,4,3,2,4
461,160,80,80,0,0,4,3,5,5,0,3,2,2,4,0,5,5,5,5,5,5,5,3,4,4
462,160,120,120,160,160,5,4,4,4,4,3,2,3,3,2,5,5,5,5,5,2,5,4,3,1
463,80,120,120,120,80,2,4,2,3,1,3,3,4,3,0,4,5,5,5,2,0,4,3,4,2
464,80,80,80,80,120,3,3,3,3,1,2,2,2,2,2,5,5,5,5,2,2,2,0,2,1
465,160,120,80,80,120,4,4,2,4,1,3,2,3,3,0,5,5,5,5,5,4,2,4,2,5
466,160,160,120,120,120,4,5,5,4,5,3,2,2,2,2,5,5,2,5,4,0,2,0,0,0
467,120,120,120,120,40,4,5,5,4,0,3,2,2,3,3,2,2,2,2,1,4,3,1,2,1
468,200,200,160,160,120,5,4,5,5,1,4,3,2,4,0,3,3,5,3,3,4,2,4,4,4
469,160,120,120,160,160,4,3,2,3,3,4,3,2,4,0,2,3,2,2,0,2,3,2,2,0
470,160,120,160,200,120,4,3,2,4,1,3,2,3,4,5,5,5,5,5,5,0,4,2,0,0
471,40,40,40,40,40,4,5,5,4,5,2,2,2,2,2,2,2,2,2,0,0,2,1,0,2
472,80,120,120,120,160,1,2,0,1,2,2,3,2,2,2,0,1,1,2,2,0,0,0,0,0
473,160,200,120,160,120,5,5,5,5,4,4,3,4,4,3,2,5,5,5,5,4,4,2,1,5
474,160,160,160,120,80,2,2,1,2,0,3,2,2,4,0,4,4,2,3,1,0,2,4,2,5
475,0,0,0,0,0,4,1,5,5,4,4,2,2,3,0,5,0,2,3,0,2,0,2,2,2
476,120,120,160,160,40,4,5,5,3,2,3,3,4,3,2,5,5,5,5,5,2,2,2,2,2
477,160,200,120,120,0,3,4,3,3,0,4,3,3,4,0,2,4,3,3,0,4,3,2,1,2
478,120,40,80,80,80,2,4,4,2,2,0,2,2,2,2,2,5,4,2,5,2,1,3,2,4
479,120,120,120,200,200,4,5,5,4,3,2,3,2,4,0,5,5,5,5,5,3,4,4,2,3
480,120,120,120,120,80,3,2,2,2,0,3,2,2,3,3,4,5,5,5,0,4,5,4,4,5
481,160,120,80,120,40,5,4,5,5,2,4,2,2,3,3,5,5,5,5,4,0,0,0,0,0
482,200,40,40,200,40,5,2,5,5,5,2,3,4,3,3,5,5,5,5,2,0,2,4,0,0
483,160,200,200,120,0,5,5,5,4,0,3,2,2,4,0,4,5,5,5,2,0,4,2,4,2
484,120,120,120,120,80,2,4,3,3,3,3,2,2,3,3,0,2,2,2,0,0,0,1,0,2
485,200,200,200,200,200,4,5,5,4,0,4,4,3,4,0,4,5,5,5,0,4,5,4,3,0
486,80,120,80,40,80,2,3,2,3,0,0,2,2,2,0,4,5,5,3,0,5,2,1,4,0
487,120,120,80,80,40,2,1,2,2,0,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0
488,80,200,80,120,0,0,2,1,0,0,3,2,2,4,0,0,2,2,0,0,1,1,1,1,1
489,120,40,40,120,40,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
490,120,200,120,120,160,5,5,5,5,5,4,3,2,4,2,3,4,2,2,2,2,1,2,4,0
491,200,200,200,200,200,5,3,3,5,3,3,2,2,4,0,5,5,5,5,5,2,1,4,1,5
492,160,200,200,200,160,5,5,5,5,0,4,3,3,4,0,5,5,5,5,0,3,5,4,5,3
493,200,200,200,160,160,5,5,5,5,5,4,4,3,4,3,5,5,5,5,5,2,1,4,2,1
494,120,120,120,80,80,1,2,3,3,0,0,2,2,2,0,2,2,3,2,0,2,4,4,0,0
495,160,40,40,200,40,5,3,3,4,3,4,3,4,3,3,1,5,5,4,5,3,5,4,2,3
496,120,120,120,120,80,5,4,4,5,0,3,2,3,3,0,5,5,5,5,0,4,2,4,0,0
497,120,160,120,120,80,4,5,4,4,4,2,3,2,4,0,4,3,3,2,0,3,0,4,2,1
498,160,120,160,120,160,4,5,5,5,1,0,2,2,2,2,4,5,5,5,2,4,5,4,4,3
499,160,160,160,120,0,2,1,2,2,0,0,0,0,0,0,4,3,3,3,2,4,3,2,2,1
500,160,120,160,160,160,4,5,5,4,5,4,3,2,4,2,2,2,4,5,0,1,2,3,1,2
501,200,200,200,200,0,5,5,5,5,4,4,3,4,5,2,5,5,5,5,5,5,4,3,2,4
502,160,40,40,160,40,4,5,5,4,5,2,2,2,4,0,3,3,2,2,2,1,0,2,1,1
503,80,80,80,80,80,1,1,2,1,1,0,2,2,4,0,2,2,2,2,2,1,0,0,1,0
504,120,120,80,80,80,1,1,1,1,0,0,1,2,1,1,1,0,2,2,0,2,2,1,0,1
505,120,120,160,120,0,5,5,5,5,2,4,3,4,5,0,4,5,5,5,2,4,3,2,2,1
506,200,200,200,200,200,5,5,5,5,5,0,2,2,2,1,5,5,5,5,5,5,4,2,3,5
507,120,120,120,160,160,1,2,1,2,2,1,2,2,1,0,2,2,2,2,0,1,2,0,0,1
508,0,0,0,0,0,1,1,1,1,0,2,2,2,2,0,0,2,2,1,0,2,2,2,2,2
509,80,80,80,80,80,3,5,3,3,5,2,2,2,2,2,1,5,5,4,5,1,1,2,1,3
510,160,200,200,160,160,5,5,5,5,0,3,3,3,4,0,4,5,5,5,2,4,4,2,4,3
511,160,120,80,120,80,4,5,4,4,5,3,3,4,3,3,5,5,5,5,5,2,4,4,2,3
512,160,200,200,200,0,5,5,5,5,2,3,3,3,3,3,5,5,5,5,2,4,5,4,3,2
513,160,200,160,160,160,5,5,5,5,0,3,3,3,3,0,4,5,5,5,2,2,3,1,0,4
514,80,160,120,200,160,2,3,4,3,2,4,3,2,4,2,1,4,2,2,3,1,2,2,1,2
515,200,200,200,200,0,5,5,5,5,0,3,2,2,4,0,5,5,5,5,0,4,4,3,2,0
516,120,160,120,160,120,5,5,5,5,5,3,2,2,4,0,4,4,5,5,3,2,4,2,2,2
517,80,40,80,80,80,1,2,2,1,2,3,3,3,3,3,0,2,2,2,2,0,0,0,0,0
518,160,120,160,160,120,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,0,1,0,2
519,160,120,120,120,200,4,4,2,4,5,4,3,2,4,3,2,5,5,5,4,2,1,0,2,4
520,80,40,40,160,40,3,5,5,3,5,0,1,2,1,2,0,2,2,3,3,0,0,0,0,0
521,80,80,80,80,80,1,2,2,1,0,1,2,2,1,0,2,2,2,3,0,2,4,2,1,0
