id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
259,120,80,80,120,40,3,2,1,1,0,3,2,2,2,2,2,2,2,2,0,0,1,0,1,0
260,120,120,120,120,40,1,2,2,2,0,4,3,4,5,0,0,1,2,1,0,2,2,1,1,2
261,160,120,160,120,120,2,3,2,3,2,4,3,3,4,3,0,2,0,1,0,0,2,0,0,2
262,160,200,120,120,80,0,1,1,0,0,0,2,2,2,0,1,1,2,1,1,1,1,2,1,2
263,160,120,160,160,120,4,2,2,4,4,0,2,2,2,2,4,1,2,5,1,2,2,3,2,2
264,120,40,80,80,80,1,3,2,2,0,0,2,2,2,0,2,1,2,2,0,0,1,2,2,2
265,160,120,160,120,120,5,5,5,5,5,4,3,3,4,3,5,5,5,5,4,2,3,3,2,2
266,120,120,120,160,200,3,5,4,5,3,1,2,2,2,2,2,2,2,2,0,1,2,0,0,1
267,120,120,120,120,120,4,4,3,3,2,4,3,2,3,0,5,5,5,5,0,4,4,4,4,4
268,120,120,80,80,80,0,2,2,2,0,2,3,2,2,0,1,2,1,2,0,0,2,0,0,0
269,80,80,40,80,40,5,5,4,5,3,4,3,2,4,3,5,5,5,5,5,2,2,2,2,2
270,0,0,0,0,0,0,1,2,1,0,1,2,2,1,0,0,0,0,0,0,0,2,2,0,0
271,200,120,200,200,0,5,5,5,5,5,3,3,4,3,3,5,5,5,5,5,4,4,4,4,4
272,0,0,0,0,0,1,2,0,2,0,3,2,3,4,0,2,1,1,2,0,0,0,0,0,1
273,120,120,160,120,160,5,5,5,5,5,3,3,4,3,3,5,5,5,5,5,2,5,2,3,2
274,120,80,80,120,40,0,0,1,1,2,0,2,2,0,2,0,1,1,1,0,0,1,2,3,0
275,120,120,120,120,160,2,3,2,3,3,2,2,2,2,2,2,3,2,2,3,0,0,0,0,0
276,160,160,160,160,40,4,5,4,4,2,4,3,4,3,2,4,5,4,4,0,5,5,5,5,5
277,120,40,40,160,40,4,4,4,4,4,4,3,2,4,2,5,5,5,5,5,2,1,2,2,0
278,120,40,40,160,40,1,1,2,2,1,0,1,2,1,1,1,2,2,1,0,0,0,0,0,0
279,40,40,40,0,40,1,2,1,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
280,160,200,160,160,160,4,3,2,3,2,3,3,2,3,3,5,5,5,5,2,2,3,2,2,1
281,200,200,200,200,200,5,5,5,5,5,4,3,3,4,3,5,5,5,5,5,3,4,4,3,2
282,160,120,160,160,80,4,5,5,4,5,4,3,2,4,3,4,5,5,5,5,3,3,3,3,3
283,160,160,200,160,80,5,5,5,5,5,4,3,4,3,5,4,5,5,4,2,5,5,5,5,4
284,120,160,160,160,80,4,5,4,3,4,0,2,2,0,0,2,5,5,4,2,2,2,2,2,2
285,160,160,160,120,120,5,4,4,5,1,4,3,3,4,3,4,5,5,5,2,4,2,2,2,2
286,120,120,120,120,0,2,2,2,2,0,1,2,2,2,0,2,1,2,2,0,0,0,0,0,0
287,80,120,80,120,120,4,5,5,4,5,0,2,2,2,0,2,3,3,2,2,1,2,2,1,2
288,120,120,160,160,80,4,5,2,2,0,2,3,2,2,2,4,5,5,5,2,4,4,4,2,4
289,0,0,0,0,0,2,1,1,2,1,0,1,2,1,0,2,1,2,1,1,1,2,2,0,0
290,200,200,160,160,0,5,5,5,5,3,4,4,3,4,2,4,5,5,5,2,4,5,4,4,2
291,120,160,120,160,0,4,5,5,5,2,3,3,4,3,3,5,5,5,5,5,4,5,5,4,5
292,40,80,120,40,0,2,3,5,3,0,3,2,2,4,0,2,2,2,2,0,3,3,3,3,3
293,200,200,200,200,200,3,5,5,3,2,3,2,2,4,0,2,2,2,2,2,4,5,3,3,3
294,200,120,120,200,120,4,3,3,4,2,3,3,3,3,3,4,2,2,2,0,3,4,2,3,0
295,120,120,160,160,40,3,3,3,4,2,4,3,2,4,0,4,5,5,5,1,2,3,2,2,1
296,0,0,0,0,0,2,3,2,2,0,4,2,2,4,2,0,2,2,2,0,1,2,2,2,0
297,120,120,160,160,120,3,4,5,4,3,0,2,2,4,0,0,2,2,2,1,2,1,2,2,1
298,80,80,120,80,80,1,4,5,3,3,3,3,3,4,0,0,5,2,1,2,0,0,0,0,0
299,160,160,120,160,120,4,4,4,4,2,3,2,3,3,3,4,5,5,3,1,2,3,2,2,3
300,160,160,160,160,160,5,5,5,5,5,4,3,3,4,3,5,5,5,5,5,3,4,4,2,4
301,160,120,80,120,80,4,5,5,4,2,4,3,4,5,5,5,5,5,5,4,1,2,1,1,2
302,160,120,120,120,120,5,5,5,5,5,3,2,3,4,5,3,5,5,5,5,3,2,1,1,2
303,160,120,160,120,80,4,5,5,3,2,1,2,2,4,0,4,5,4,3,2,1,2,2,0,2
304,80,120,120,120,120,2,2,2,3,1,1,2,2,2,0,2,1,2,2,2,2,2,2,2,2
305,160,120,120,160,120,3,2,2,2,0,4,3,4,3,0,3,2,2,3,1,2,4,0,0,0
306,120,200,120,120,200,3,2,3,3,2,0,2,2,4,0,2,2,2,3,3,2,2,2,2,2
307,120,40,40,40,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,3,4
308,0,0,0,0,0,3,2,2,2,0,1,2,2,4,0,2,2,2,2,0,2,2,2,2,2
309,120,120,120,120,120,2,2,2,2,1,3,2,2,2,0,2,2,2,2,0,1,1,1,1,1
310,160,120,160,200,40,5,5,5,5,4,3,3,2,3,0,4,3,3,3,5,2,2,4,2,4
311,120,120,80,120,80,3,5,5,5,2,3,2,3,3,0,3,5,3,3,0,1,2,2,2,1
312,160,120,120,120,120,3,3,4,2,3,3,2,2,4,3,3,5,4,3,3,1,1,1,2,2
313,120,120,120,80,0,1,1,1,0,0,0,2,2,2,0,2,1,2,4,0,2,2,2,2,2
314,160,200,160,200,120,4,3,3,4,2,3,3,3,3,3,5,5,5,5,2,3,4,2,3,1
315,120,120,80,80,80,1,3,2,3,0,3,2,2,2,2,2,2,2,1,0,3,3,3,3,3
316,160,40,40,120,40,1,0,0,1,2,0,1,2,1,2,2,1,1,1,1,0,1,2,0,2
317,160,160,120,160,120,4,5,5,4,4,4,3,4,5,2,5,5,5,5,5,2,4,4,2,4
318,80,120,80,120,120,1,2,2,2,2,0,1,2,2,0,2,2,2,2,0,1,0,0,0,0
319,160,120,160,160,80,3,2,1,2,0,3,3,3,4,0,4,0,2,3,0,2,1,1,2,0
320,80,40,40,80,0,0,1,1,0,0,0,1,2,1,0,0,1,0,1,0,0,1,2,2,1
321,120,120,160,120,0,3,2,2,2,0,3,2,2,4,0,4,3,2,2,0,2,3,2,2,0
322,160,40,40,120,40,5,3,5,5,0,3,2,2,2,0,1,2,2,2,0,4,2,3,2,1
323,0,0,0,0,0,1,3,1,2,0,0,2,2,4,0,0,2,2,2,0,0,0,0,0,0
324,160,120,160,160,0,5,5,5,4,0,3,3,4,3,3,5,5,5,5,0,5,4,4,4,4
325,120,120,160,160,160,4,5,5,5,4,0,2,2,2,2,2,2,2,2,2,0,2,1,1,0
326,160,120,160,120,160,5,5,5,5,5,4,3,3,4,5,5,5,5,5,5,2,3,2,2,3
327,160,120,160,120,0,5,4,5,4,1,5,3,4,5,2,5,5,5,5,2,5,5,5,5,4
328,160,200,160,160,80,5,5,5,5,1,4,3,4,3,5,5,5,5,5,5,4,4,4,4,3
329,120,120,120,120,120,4,3,4,3,2,3,2,3,4,0,4,5,3,4,0,2,2,2,2,2
330,200,200,200,200,200,5,3,5,5,2,3,2,3,4,0,5,5,5,5,5,3,1,2,4,5
331,160,200,160,200,80,5,4,4,5,2,4,3,4,4,3,2,4,5,5,1,2,2,1,2,1
332,120,120,80,80,120,3,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1
333,120,120,160,120,160,3,1,2,2,1,2,2,2,4,0,3,2,2,2,0,1,2,2,1,2
334,120,120,160,120,120,4,5,2,4,2,4,3,4,5,3,5,5,5,5,2,5,5,5,5,5
335,80,80,120,80,120,1,4,3,0,3,0,2,2,2,2,1,2,2,2,1,0,0,0,0,0
336,160,120,120,160,40,2,3,2,2,2,2,3,2,4,0,4,4,5,5,2,1,2,1,2,1
337,120,120,120,120,120,5,4,5,4,1,3,3,2,4,0,5,5,5,5,4,4,5,4,4,2
338,160,160,160,160,160,5,5,5,5,4,4,3,2,4,5,5,5,5,5,5,4,4,2,4,2
339,80,120,120,120,80,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,1,2,2,1,2
340,120,200,120,160,120,2,4,4,3,2,0,2,2,4,0,2,2,2,2,2,1,2,2,2,2
341,120,80,80,160,0,2,2,2,3,0,2,3,2,4,0,2,2,2,2,0,1,1,1,1,1
342,0,0,0,0,0,1,2,2,1,0,1,2,2,4,0,2,2,2,2,0,0,1,1,2,0
343,0,160,160,160,80,0,2,1,1,0,1,2,2,4,0,0,1,2,2,0,2,3,2,2,1
344,120,80,40,40,0,4,1,2,4,2,0,1,2,2,1,1,0,2,1,0,1,2,2,1,2
345,160,200,200,200,200,5,2,5,5,2,4,3,2,4,0,4,5,5,5,2,4,5,5,5,4
346,120,120,120,120,40,2,2,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2
347,160,120,120,120,0,3,2,0,2,0,0,2,2,2,0,4,2,2,1,0,2,2,2,2,2
348,120,40,40,80,40,4,3,2,3,2,2,3,2,2,2,0,2,1,1,1,1,2,2,2,3
349,80,40,40,80,40,1,1,2,1,2,0,1,2,1,0,3,2,3,2,2,3,2,2,2,1
350,0,80,80,80,80,2,4,3,3,2,3,2,3,3,2,1,2,2,2,2,0,0,0,2,1
351,120,80,80,80,80,2,1,2,2,0,0,1,2,2,0,2,2,1,2,0,3,3,3,3,3
352,120,120,120,120,0,3,2,2,3,0,4,2,2,2,0,2,1,2,2,0,1,0,0,0,0
353,160,120,120,120,80,3,5,5,4,2,3,2,2,3,0,3,5,5,4,0,2,3,2,2,2
354,160,160,120,200,120,5,5,5,5,5,4,3,2,4,3,5,5,5,5,2,2,2,2,2,2
355,200,200,160,160,160,5,5,5,5,5,4,3,4,3,0,5,5,5,5,2,3,2,2,2,1
356,200,120,160,120,160,5,5,5,5,5,4,3,2,4,1,5,5,5,5,4,3,2,2,2,2
357,120,200,120,120,120,3,3,2,3,2,3,2,3,2,0,1,2,2,2,3,1,2,2,2,3
358,80,80,80,40,0,1,2,0,0,0,3,2,2,4,0,0,2,2,2,1,0,0,0,0,0
359,160,120,160,120,120,4,5,4,5,2,4,3,2,4,3,5,5,5,5,5,2,4,4,4,2
360,160,200,200,160,40,3,3,4,4,3,4,3,2,4,3,4,5,5,5,5,2,4,3,2,1
361,80,80,80,120,0,0,1,2,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,1
362,80,80,80,80,80,2,2,2,3,2,3,2,2,3,2,2,2,2,1,1,1,0,0,1,0
363,160,120,160,160,80,4,5,3,5,2,4,3,2,4,5,5,5,5,5,5,2,4,3,4,2
364,120,200,160,120,200,5,5,5,5,5,3,3,4,3,0,4,5,5,5,5,4,5,4,4,4
365,160,200,160,120,80,5,5,5,4,5,4,4,3,5,2,5,5,5,5,5,4,5,4,4,4
366,160,120,120,120,40,4,2,2,4,0,3,2,2,3,0,5,5,5,4,0,3,2,1,0,0
367,160,200,160,200,160,5,5,5,5,2,2,3,3,3,0,5,5,5,5,5,4,4,4,4,4
368,160,40,40,120,40,4,3,4,4,2,3,4,3,3,0,4,5,5,5,0,2,4,1,2,0
369,80,40,40,40,80,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
370,200,120,160,200,160,5,5,5,5,4,4,3,4,5,3,5,5,5,5,5,2,3,2,3,2
371,160,120,160,160,0,3,3,3,2,2,4,3,2,4,0,4,5,5,4,5,4,2,2,3,1
372,120,120,120,120,0,1,2,2,2,0,0,2,2,4,0,1,2,2,2,0,1,1,2,1,1
373,160,120,160,120,160,4,5,5,4,5,2,2,2,2,0,2,3,2,2,5,0,0,0,0,0
374,120,80,120,120,80,3,2,1,2,1,4,3,3,4,0,2,2,2,2,0,2,2,3,1,1
375,80,120,80,120,80,0,2,3,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
376,120,120,120,160,160,3,3,2,3,2,4,3,2,4,2,4,5,3,5,2,2,3,4,2,1
377,80,80,120,80,0,2,2,2,2,2,3,2,2,3,3,0,1,1,2,0,2,4,0,0,2
378,120,80,160,80,120,4,3,3,4,0,4,3,3,4,0,4,3,2,4,0,0,1,2,3,4
379,160,160,120,160,160,5,5,5,5,5,3,3,3,4,0,3,4,4,4,3,2,2,2,2,2
380,160,200,120,120,80,5,5,5,5,2,3,3,2,3,3,5,5,5,5,2,2,3,3,2,2
381,120,80,80,120,80,3,2,2,3,0,0,2,2,2,0,2,1,2,2,0,2,2,2,0,2
382,160,40,40,160,40,2,0,1,2,0,0,1,2,2,0,0,0,0,1,0,1,2,2,2,1
383,120,80,120,80,120,4,5,4,3,3,4,3,2,4,0,4,5,4,4,3,3,1,2,2,2
384,160,120,200,160,120,3,3,4,4,2,4,3,2,4,0,3,5,5,5,3,2,3,3,2,3
385,160,120,160,160,120,5,5,5,5,0,3,2,3,4,0,4,5,5,5,0,4,4,4,4,2
386,120,80,40,40,80,2,2,2,3,0,0,2,2,4,0,2,1,2,1,0,0,0,2,0,2
387,120,160,120,120,120,3,4,3,3,3,4,3,2,4,3,2,3,3,4,3,1,2,2,2,2
388,160,120,120,120,0,2,2,2,3,0,2,3,2,2,0,0,1,2,0,0,1,2,2,2,0
389,160,200,200,160,80,4,5,5,4,5,4,3,3,4,3,5,5,5,5,5,4,4,4,4,4
390,160,200,200,160,120,4,5,4,5,2,0,1,2,1,0,4,5,5,5,0,2,0,4,0,0
391,120,80,80,120,80,4,5,5,4,2,4,3,2,4,3,2,4,2,2,0,2,2,2,2,2
392,200,160,200,200,120,5,5,5,5,5,4,2,2,4,0,5,5,5,5,5,3,5,5,5,4
393,160,160,120,160,120,5,2,2,5,1,2,2,2,4,0,5,5,5,5,4,4,4,4,4,4
394,120,40,40,120,40,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,2,2,1,2
395,160,160,160,160,80,5,5,5,5,4,3,2,3,4,5,4,5,5,5,0,4,4,3,4,4
396,120,40,40,80,40,4,2,2,2,0,0,0,2,2,0,1,2,2,2,0,1,1,2,2,0
397,160,200,120,120,40,5,4,5,5,2,4,3,4,5,2,5,5,5,5,3,4,4,4,4,2
398,200,40,40,120,0,5,4,5,4,0,3,3,4,3,0,5,5,5,5,0,3,4,2,2,2
399,160,160,160,160,80,5,5,5,5,2,3,2,2,4,0,0,1,2,2,2,2,3,4,2,3
400,120,200,160,120,80,3,4,4,3,2,3,2,2,3,2,4,5,5,5,5,4,2,2,2,0
401,160,120,120,120,120,2,2,2,2,2,3,3,5,4,3,2,3,2,2,1,2,2,3,2,2
402,160,160,200,160,160,4,2,3,4,2,4,3,2,2,0,4,5,5,4,5,2,4,2,2,2
403,80,40,40,80,0,2,2,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,1,2,2,1,2,2,2,0,0,1,2,2,2,0,0,1,1,2
405,120,120,120,120,120,2,1,2,3,0,0,2,2,2,2,0,1,2,2,0,0,0,0,0,0
406,120,40,40,120,40,3,5,4,3,2,4,3,4,3,5,2,5,2,2,2,1,1,2,2,2
407,120,80,80,80,40,4,5,4,5,1,3,2,2,4,0,2,2,2,2,0,1,1,1,1,2
408,0,0,0,0,0,2,2,2,2,2,2,2,2,4,0,2,1,2,2,1,0,0,0,0,0
409,160,120,160,160,40,4,5,5,4,2,0,2,2,4,0,1,2,2,1,2,0,1,2,2,4
410,80,80,120,80,80,1,3,3,1,0,4,3,2,4,0,4,5,3,4,2,1,2,2,3,1
411,160,160,120,160,160,3,5,4,3,5,3,3,4,3,3,2,1,2,2,0,1,2,2,1,2
412,160,160,120,160,80,3,4,3,4,2,3,3,4,3,3,4,5,5,5,4,4,5,4,4,3
413,80,80,80,80,80,1,2,1,3,0,0,2,2,2,0,2,1,2,2,0,1,0,1,2,2
414,200,120,120,120,80,3,2,2,2,0,4,3,4,5,5,5,5,5,5,2,4,4,4,4,4
415,120,160,160,120,80,4,5,5,4,2,0,2,2,3,1,2,3,3,2,4,4,4,3,4,3
416,120,120,120,120,120,3,1,4,3,1,4,4,3,4,0,2,2,2,2,0,2,2,0,0,0
417,80,120,120,120,80,1,3,3,2,1,0,2,2,4,0,2,2,2,2,1,2,2,2,2,2
418,160,200,160,160,200,5,5,5,5,5,4,2,3,4,2,3,5,5,4,5,4,3,4,3,4
419,80,120,80,80,80,1,4,4,3,4,2,3,2,4,0,2,2,2,3,0,2,2,2,2,2
420,160,120,120,160,80,1,2,2,2,0,0,0,0,2,0,2,2,2,2,0,0,0,0,0,0
421,120,160,160,160,200,4,5,5,5,5,2,3,2,3,3,2,4,3,3,3,2,2,2,2,2
422,120,120,120,120,0,1,2,2,3,1,1,2,2,2,0,1,1,2,2,0,3,4,3,2,1
423,160,120,120,160,120,4,3,3,4,1,3,2,3,3,0,4,5,5,5,5,2,3,2,2,2
424,120,120,120,120,120,3,3,3,3,3,3,2,3,3,5,2,1,1,1,1,2,2,2,1,2
425,120,120,160,120,160,5,5,5,5,4,4,3,3,4,3,3,5,4,4,2,2,3,2,2,2
426,160,120,120,160,40,1,1,1,3,0,4,3,2,2,0,0,2,0,0,0,1,0,2,1,2
427,160,200,160,160,160,4,5,5,5,5,3,2,4,0,2,5,5,5,5,4,2,2,2,2,2
428,120,120,120,120,80,3,2,2,3,0,2,3,2,4,0,2,5,4,4,1,1,0,0,1,1
429,120,120,120,120,120,3,4,3,4,2,2,3,2,2,0,4,5,5,4,0,3,4,4,4,3
430,200,160,200,160,0,4,2,2,3,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2
431,120,80,80,80,80,4,5,4,3,5,4,3,2,4,5,2,3,2,3,2,4,3,3,3,3
432,160,120,120,120,80,3,1,2,3,2,4,3,2,4,0,3,4,2,2,0,3,2,3,2,2
433,160,160,160,160,0,5,5,5,5,2,4,3,4,2,3,4,5,5,5,0,4,4,4,4,4
434,160,200,200,200,200,4,5,5,5,4,4,3,2,4,1,5,5,5,5,5,3,4,4,2,4
435,160,160,160,120,80,4,5,5,5,4,3,3,3,4,0,2,5,2,2,1,1,2,2,1,2
436,160,80,40,80,40,4,0,1,3,0,0,2,2,4,0,1,0,2,1,0,1,1,1,1,1
437,120,120,120,120,120,3,2,2,3,2,4,3,4,3,2,4,5,5,5,5,2,3,4,2,2
438,160,120,120,120,0,1,2,2,3,0,0,2,2,2,0,2,2,2,2,0,3,1,0,2,0
439,120,120,120,160,120,4,5,5,4,5,3,2,2,3,3,2,3,4,4,5,2,2,2,2,2
440,120,80,80,120,80,1,2,2,3,1,0,2,2,2,0,0,2,2,2,0,1,1,2,1,1
441,120,120,160,160,120,3,5,5,3,5,2,2,2,2,2,4,5,5,5,4,4,4,3,2,3
442,120,160,120,120,160,2,5,5,3,5,0,2,2,4,0,4,5,3,4,4,1,0,0,0,0
443,0,0,0,0,0,2,2,3,3,2,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
444,120,0,160,120,80,3,2,2,3,2,4,3,2,4,0,2,2,2,2,0,2,3,2,2,0
445,80,40,40,40,0,0,0,1,0,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0
446,80,80,80,120,120,1,2,2,1,2,0,0,1,1,1,1,2,1,1,2,0,0,1,1,1
447,160,40,40,160,0,4,3,4,5,3,3,2,2,4,5,2,2,2,2,2,4,4,4,4,4
448,80,120,120,80,80,3,2,2,3,2,0,2,2,4,0,2,2,2,2,1,2,2,2,2,2
449,160,40,40,160,40,5,5,4,5,2,3,2,2,3,2,4,5,5,5,2,3,3,3,3,3
450,200,200,200,200,200,4,5,5,5,2,4,3,3,4,3,5,5,5,5,5,2,1,3,4,2
451,160,160,160,160,80,4,4,2,3,0,3,3,4,5,3,5,5,5,5,5,2,2,2,2,2
452,0,0,0,0,0,1,0,2,2,1,0,1,1,1,0,3,2,2,3,3,0,1,2,2,2
453,160,160,160,160,160,5,5,5,5,5,4,3,4,3,5,5,5,5,5,2,3,3,4,2,2
454,160,160,120,160,0,3,2,2,2,1,0,2,2,2,0,1,2,2,2,2,0,0,0,0,0
455,120,160,120,120,120,5,5,5,5,4,4,4,3,4,3,5,5,5,5,4,2,3,3,3,4
456,160,40,40,200,40,5,5,5,5,5,4,3,3,4,3,4,5,5,5,5,4,4,4,4,4
457,0,0,0,0,0,4,5,5,4,5,4,3,2,4,0,2,4,4,3,2,0,1,2,2,1
458,200,160,120,160,40,4,3,4,5,0,2,3,2,3,0,4,3,2,4,0,1,2,2,2,3
459,120,200,120,160,0,3,5,5,3,0,0,2,2,4,0,4,3,2,2,0,2,2,2,2,2
460,120,80,120,80,80,2,2,2,3,2,2,3,2,3,2,3,2,2,3,0,2,1,2,1,2
461,160,80,80,0,0,4,5,5,4,0,3,2,3,3,3,5,5,5,5,4,3,2,2,2,1
462,160,120,120,160,160,5,5,5,5,5,3,2,2,3,3,5,5,5,5,4,2,0,0,0,0
463,80,120,120,120,80,3,5,3,3,0,3,3,3,3,3,5,5,5,4,1,0,0,2,2,2
464,80,80,80,80,120,2,2,2,3,0,0,2,2,2,0,4,5,5,5,2,0,0,0,0,0
465,160,120,80,80,120,4,4,4,4,2,3,2,2,3,0,5,3,4,5,1,2,1,2,2,1
466,160,160,120,120,120,4,5,5,5,4,4,3,3,4,3,4,5,5,5,3,2,2,2,2,2
467,120,120,120,120,40,3,4,3,2,3,4,3,2,4,2,2,5,2,1,2,4,4,2,2,3
468,200,200,160,160,120,5,5,5,5,2,3,2,2,3,0,4,3,3,4,2,1,2,2,3,1
469,160,120,120,160,160,3,4,3,3,3,2,3,2,3,2,2,2,2,1,1,0,0,0,0,0
470,160,120,160,200,120,5,5,4,5,2,4,3,3,4,3,4,5,5,4,5,3,4,3,4,4
471,40,40,40,40,40,3,4,4,3,2,2,2,2,2,2,0,1,2,1,2,2,2,2,2,2
472,80,120,120,120,160,0,3,2,1,2,3,3,3,4,5,0,2,1,2,2,0,1,2,2,3
473,160,200,120,160,120,4,5,5,5,2,3,3,3,4,5,4,5,5,5,5,4,4,4,4,4
474,160,160,160,120,80,3,4,3,3,2,4,3,2,4,0,5,5,5,5,5,2,1,2,1,0
475,0,0,0,0,0,5,1,5,5,2,3,2,2,2,0,5,0,2,5,0,4,2,2,3,2
476,120,120,160,160,40,4,5,5,4,2,4,3,2,4,5,5,5,5,5,5,4,4,4,4,4
477,160,200,120,120,0,4,5,3,3,0,3,3,4,3,2,5,2,2,3,0,2,1,0,1,0
478,120,40,80,80,80,1,4,2,3,2,2,3,2,4,0,0,4,2,2,2,0,0,0,1,2
479,120,120,120,200,200,5,5,5,5,4,2,3,2,2,2,5,5,5,5,5,2,3,2,2,3
480,120,120,120,120,80,4,2,2,5,0,4,3,2,4,3,5,5,5,5,0,2,1,1,2,1
481,160,120,80,120,40,5,4,4,5,2,3,2,2,3,2,5,5,5,5,2,3,2,2,2,2
482,200,40,40,200,40,5,1,3,5,5,3,2,2,4,0,4,5,5,5,2,2,2,2,2,2
483,160,200,200,120,0,5,5,5,4,0,4,3,2,4,3,4,5,5,5,2,4,4,4,4,3
484,120,120,120,120,80,1,3,3,4,5,3,3,3,3,3,2,2,2,2,1,1,3,3,1,3
485,200,200,200,200,200,4,5,3,4,2,3,3,3,4,0,4,5,5,5,2,3,4,3,3,3
486,80,120,80,40,80,3,2,3,2,0,2,2,2,2,0,2,2,2,4,0,1,1,2,1,0
487,120,120,80,80,40,2,2,2,2,0,2,2,2,4,0,2,1,1,1,0,1,2,2,2,2
488,80,200,80,120,0,0,1,1,2,0,4,3,2,4,0,2,1,2,2,0,0,0,0,0,0
489,120,40,40,120,40,1,0,2,2,2,3,2,2,2,2,2,1,2,2,1,0,0,0,0,0
490,120,200,120,120,160,5,5,5,5,5,2,3,2,4,5,2,3,3,3,3,1,2,2,2,1
491,200,200,200,200,200,5,5,4,5,4,4,3,2,4,3,5,5,5,5,5,3,2,5,3,2
492,160,200,200,200,160,5,5,5,5,2,4,4,3,4,3,5,5,5,4,0,5,4,5,4,5
493,200,200,200,160,160,5,5,5,5,5,4,2,2,4,3,4,5,5,5,5,4,4,3,2,4
494,120,120,120,80,80,3,3,3,5,2,2,2,2,4,0,0,1,2,2,0,0,0,0,0,0
495,160,40,40,200,40,5,3,5,5,2,4,3,2,3,5,2,5,5,2,4,4,4,4,4,4
496,120,120,120,120,80,3,5,5,4,1,3,5,3,4,0,4,5,5,5,2,3,4,2,2,1
497,120,160,120,120,80,4,3,3,4,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2
498,160,120,160,120,160,5,5,5,5,2,4,3,2,4,0,4,5,5,5,5,4,5,5,4,4
499,160,160,160,120,0,3,4,3,3,2,0,2,2,2,2,4,2,2,3,1,0,0,0,0,0
500,160,120,160,160,160,4,4,4,4,3,3,3,2,3,3,2,2,5,5,0,2,4,0,0,2
501,200,200,200,200,0,5,5,5,5,3,2,3,2,4,0,5,5,5,5,5,4,5,5,4,4
502,160,40,40,160,40,4,2,3,5,5,0,2,2,2,2,3,5,5,4,5,2,1,2,1,0
503,80,80,80,80,80,1,1,3,1,3,2,2,2,2,0,2,1,2,2,0,1,2,2,2,1
504,120,120,80,80,80,2,2,1,3,0,0,2,2,1,0,3,1,2,3,0,2,1,2,2,1
505,120,120,160,120,0,4,5,5,4,0,4,3,4,5,0,4,5,5,5,0,4,4,4,4,2
506,200,200,200,200,200,5,5,5,5,0,3,2,3,3,3,2,5,5,5,5,2,3,3,2,3
507,120,120,120,160,160,1,2,2,2,2,1,2,2,1,0,1,2,2,2,2,0,1,2,2,2
508,0,0,0,0,0,2,2,0,2,0,0,2,2,2,0,0,0,0,0,0,1,2,2,1,2
509,80,80,80,80,80,5,5,5,4,5,1,2,2,1,0,0,2,2,1,2,1,1,2,2,2
510,160,200,200,160,160,4,5,5,4,2,4,3,2,4,0,5,5,5,5,0,5,5,4,4,3
511,160,120,80,120,80,5,5,5,4,5,3,3,4,3,3,5,5,5,5,5,2,3,3,3,2
512,160,200,200,200,0,5,5,5,5,2,4,3,2,4,3,5,5,5,5,2,2,3,2,2,1
513,160,200,160,160,160,5,5,5,5,0,4,3,4,3,0,4,5,5,5,0,2,4,3,2,1
514,80,160,120,200,160,3,5,5,3,3,0,2,2,2,0,1,2,2,2,2,2,0,0,0,0
515,200,200,200,200,0,5,5,5,5,3,2,3,3,4,0,5,5,5,5,0,4,5,5,4,4
516,120,160,120,160,120,4,5,4,5,5,3,2,3,3,2,4,5,5,4,4,2,2,2,4,2
517,80,40,80,80,80,1,2,1,1,2,0,2,2,4,0,2,2,2,1,1,1,1,1,1,1
518,160,120,160,160,120,2,2,2,2,2,0,2,2,2,0,2,2,2,2,1,2,2,0,1,0
519,160,120,120,120,200,4,3,4,5,5,4,3,4,2,5,4,3,4,3,2,2,2,2,2,2
520,80,40,40,160,40,2,2,3,4,5,0,1,2,1,2,0,1,2,2,2,1,2,2,1,2
521,80,80,80,80,80,0,2,2,0,0,2,2,2,2,0,1,2,2,2,0,1,1,1,1,1
